root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;268.72
1;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;690.39
1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1;775.68
1;1;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;561.846666666667
1;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;0;244.433333333333
1;1;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;556.63
1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;1;644.16
1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;644.033333333333
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;612.97
1;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;604.746666666667
1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;612.643333333333
1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;511.153333333333
1;1;0;1;0;0;0;1;1;1;0;1;0;1;0;0;1;509.033333333333
1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;721.563333333333
1;1;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;722.036666666667
1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;587.773333333333
1;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;1;581.513333333333
1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;556.513333333333
1;1;1;1;0;0;1;1;0;1;1;0;0;1;1;0;0;275.993333333333
1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;616.62
1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;607.033333333333
1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;726.643333333333
1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1;821.756666666667
1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;0;1;809.5
1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;627.24
1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;279.153333333333
1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;1;491.696666666667
1;1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;609.2
1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;714.666666666667
1;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;608.68
1;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;1;783.876666666667
1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;0;1;775.663333333333
1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;0;1;644.356666666667
1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;555.26
1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;643.983333333333
1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;0;0;260.55
1;1;1;0;0;0;1;1;1;1;1;0;0;1;1;0;0;287.086666666667
1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0;290.916666666667
1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;279.266666666667
1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;270.656666666667
1;1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;270.136666666667
1;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;278.226666666667
1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;0;0;270.726666666667
1;1;0;1;1;0;0;1;0;1;0;1;0;1;1;0;0;262.17
1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;0;0;268.263333333333
1;1;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0;251.87
1;1;1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;246.4
1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;251.573333333333
1;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;268.773333333333
1;1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;0;262.61
1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;251.53
1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;251.636666666667
1;1;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;268.016666666667
1;1;1;0;1;1;1;0;0;1;0;1;0;1;1;0;0;291.066666666667
1;1;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;291.576666666667
1;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;275.453333333333
1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;0;0;279.246666666667
1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;0;0;279.156666666667
1;1;0;0;1;0;0;1;1;1;1;0;0;1;1;0;0;268.11
1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;0;0;275.896666666667
1;1;0;0;1;0;1;1;1;1;0;1;0;1;1;0;0;305
1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;0;0;279.903333333333
1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;279.193333333333
1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;271.966666666667
1;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;279.356666666667
1;1;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;263.823333333333
1;1;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;279.333333333333
1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;305.383333333333
1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;310.606666666667
1;1;0;0;0;1;1;1;0;1;0;0;1;1;1;0;0;310.673333333333
1;1;0;1;0;1;1;1;1;1;0;0;1;1;1;0;0;299.96
1;1;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;263.366666666667
1;1;0;1;1;0;0;0;1;1;0;0;1;1;1;0;0;263.363333333333
1;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;304.96
1;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;276.103333333333
1;1;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;264.293333333333
1;1;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;305.4
1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;0;0;253.08
1;1;1;0;1;0;0;0;0;1;0;0;1;1;1;0;0;257.463333333333
1;1;1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;247.483333333333
1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;252.78
1;1;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;263.853333333333
1;1;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;257.53
1;1;1;1;1;0;0;1;1;1;0;0;1;1;1;0;0;247.536666666667
1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;0;0;252.63
1;1;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;287.113333333333
1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;0;279.216666666667
1;1;1;1;0;0;1;1;0;1;0;0;1;1;1;0;0;275.986666666667
1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;0;279.13
1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;279.246666666667
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;444.6
1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;515.543333333333
1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;508.623333333333
1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;383.053333333333
1;1;0;0;1;0;0;1;1;1;0;1;0;1;0;1;0;382.01
1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;433.223333333333
1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;521.606666666667
1;1;0;0;0;1;1;0;1;1;0;1;0;1;0;1;0;571.31
1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;1;0;573.4
1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;425.15
1;1;0;0;0;1;1;1;0;1;1;0;0;1;1;0;0;310.52
1;1;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;486.636666666667
1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;494.266666666667
1;1;1;0;1;0;1;0;1;1;0;1;0;1;0;1;0;493.71
1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;1;0;535.86
1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;537.143333333333
1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;0;0;299.636666666667
1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;536.876666666667
