time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;0;1;0;0;0;0;0;0;232.2
1;0;0;0;1;1;0;0;0;0;0;205.946666666667
1;1;0;0;0;1;0;0;0;0;0;230.74
1;1;0;0;1;1;0;0;0;0;0;229.856666666667
1;0;1;0;0;1;0;0;0;0;0;224.073333333333
1;0;1;0;1;0;0;0;0;0;0;234.08
1;0;1;0;1;1;0;0;0;0;0;233.276666666667
1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;1;0;1;0;0;0;0;0;0;245.936666666667
1;1;1;0;0;1;0;0;0;0;0;246.756666666667
1;1;1;0;1;1;0;0;0;0;0;245.756666666667
1;0;1;0;0;0;1;0;0;0;0;222.433333333333
1;0;0;0;0;1;1;0;0;0;0;205.206666666667
1;0;1;0;0;1;1;0;0;0;0;222.52
1;0;0;0;1;0;1;0;0;0;0;207.233333333333
1;0;0;0;1;1;1;0;0;0;0;206.616666666667
1;0;1;0;1;0;1;0;0;0;0;222.823333333333
1;1;0;0;0;0;1;0;0;0;0;229.166666666667
1;1;1;0;0;0;1;0;0;0;0;244.5
1;1;0;0;1;0;1;0;0;0;0;231.19
1;1;1;0;1;0;1;0;0;0;0;244.49
1;1;0;0;0;1;1;0;0;0;0;229.676666666667
1;1;0;0;1;1;1;0;0;0;0;230.59
1;1;1;0;0;1;1;0;0;0;0;246.48
1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;0;0;0;0;0;0;0;0;0;234.68
1;0;1;0;0;0;0;0;0;0;0;219.636666666667
1;0;0;1;0;0;0;0;0;0;0;208.92
1;0;0;0;1;0;0;0;0;0;0;208.046666666667
1;0;0;0;0;1;0;0;0;0;0;206.9
1;0;0;0;0;0;1;0;0;0;0;204.986666666667
1;0;0;0;0;0;0;1;0;0;0;204.053333333333
1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;0;1;0;0;0;0;0;0;0;248.016666666667
1;0;1;1;0;0;0;0;0;0;0;224.95
1;0;0;1;1;0;0;0;0;0;0;217.29
1;0;0;1;0;1;0;0;0;0;0;218.153333333333
1;0;0;1;0;0;1;0;0;0;0;214.72
1;0;0;1;1;1;0;0;0;0;0;216.373333333333
1;0;0;1;0;1;1;0;0;0;0;217.236666666667
1;0;0;1;1;1;1;0;0;0;0;217.466666666667
1;0;1;1;0;1;0;0;0;0;0;230.536666666667
1;0;1;1;1;0;0;0;0;0;0;224.326666666667
1;0;1;1;1;1;0;0;0;0;0;223.773333333333
1;1;0;1;0;0;1;0;0;0;0;239.976666666667
1;1;0;1;0;1;0;0;0;0;0;242.156666666667
1;1;0;1;0;1;1;0;0;0;0;240.233333333333
1;1;1;1;0;0;0;0;0;0;0;244.03
1;1;1;1;0;1;0;0;0;0;0;253.963333333333
1;1;0;1;1;0;0;0;0;0;0;257.513333333333
1;1;0;1;1;0;1;0;0;0;0;240.826666666667
1;1;0;1;1;1;0;0;0;0;0;257.54
1;1;1;1;1;1;0;0;0;0;0;243.283333333333
1;1;0;1;1;1;1;0;0;0;0;256.97
1;0;0;1;1;0;1;0;0;0;0;214.343333333333
