no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;612.97
1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;607.033333333333
1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;643.983333333333
1;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;262.29
1;1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;246.4
1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;271.966666666667
1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;439.26
1;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;508.623333333333
1;1;1;1;1;0;0;0;1;0;1;0;1;0;1;0;487.373333333333
1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;455.4
1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;445.576666666667
1;1;1;1;1;1;0;1;1;0;0;1;1;0;1;0;536.85
