encryption;compression;compressionBzip2;compressionGzip;compressionLzo;compressionZpaq;compressionLrzip;level;level1;level2;level3;level4;level5;level6;level7;level8;level9;unlimitedWindowSize;disableCompressibilityTesting;Performance
1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;347130
1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;61770
1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;2282560
0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;210810
0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;258170
0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;2263060
1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;220350
0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;2275100
1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;350440
1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;224880
1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;106310
1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;155440
1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;57750
0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;1060950
0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;5574160
1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;278140
1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;60850
1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;686140
