encryption;compression;compressionBzip2;compressionGzip;compressionLzo;compressionZpaq;compressionLrzip;level;level1;level2;level3;level4;level5;level6;level7;level8;level9;unlimitedWindowSize;disableCompressibilityTesting;Performance
0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;283750
0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;340590
0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;384660
0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1062250
0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;223040
0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;236720
0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;248940
0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;257480
0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;87690
0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;106090
0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;146410
0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;45490
0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;49850
0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;50420
0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;53060
0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;674140
0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;2265330
0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;2265250
0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;2275110
0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;42300
0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;43560
0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;45720
0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;44370
1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;295950
1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;347130
1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;395130
1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1070520
1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;233560
1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;250030
1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;260550
1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;263150
1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;97960
1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;114530
1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;156680
1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;61770
1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;61210
1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;61790
1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;64550
1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;681250
1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;2282110
1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;2273900
1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;2282560
1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;56980
1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;53500
1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;56570
1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;61280
0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;284060
0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;340300
0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;383910
0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1061640
0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;223100
0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;240110
0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;249760
0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;258170
0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;91570
0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;109300
0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;145950
0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;47370
0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;48640
0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;50250
0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;52700
0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;675720
0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;2263060
0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;2271620
0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;2279890
0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;41830
0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;43550
0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;40550
0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;47130
1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;295410
1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;351010
1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;389840
1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1070210
1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;234950
1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;250520
1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;259470
1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;268620
1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;100240
1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;119050
1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;158380
1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;58050
1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;61870
1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;61690
1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;65100
1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;681430
1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;2278560
1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;2290710
