root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;1;0;1;0;0;0;0;1;1;231.323333333333
1;1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;0;0;0;0;1;0;0;0;0;0;206.9
1;1;0;1;1;0;1;0;0;0;0;1;252.266666666667
1;1;1;0;1;1;1;0;1;1;1;1;253.74
1;1;1;1;1;1;1;1;0;1;0;1;263.586666666667
1;1;1;0;1;1;0;0;0;0;0;0;257.513333333333
1;1;1;0;1;1;1;0;0;0;0;0;257.54
1;1;1;0;1;1;1;1;0;0;0;0;256.97
1;1;1;0;1;1;1;1;1;1;1;0;254.243333333333
