root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;0;0;1;1;0;0;0;0;1;218.073333333333
1;1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;0;0;0;0;1;0;0;0;0;0;206.9
1;1;1;0;1;0;0;0;0;0;0;0;248.016666666667
1;1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;1;1;0;1;1;0;0;0;0;0;0;257.513333333333
1;1;1;0;1;1;1;1;1;0;0;0;258.05
1;1;1;0;1;1;1;1;1;1;0;0;255.623333333333
1;1;1;0;1;1;1;1;1;1;1;0;254.243333333333
1;1;1;0;1;1;1;1;1;1;1;1;241.226666666667
