root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;268.72
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;612.97
1;1;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;722.036666666667
1;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;1;581.513333333333
1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;607.033333333333
1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;726.643333333333
1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;0;1;809.5
1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;279.153333333333
1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;714.666666666667
1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;0;1;644.356666666667
1;1;1;0;0;0;1;1;1;1;1;0;0;1;1;0;0;287.086666666667
1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;279.266666666667
1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;270.656666666667
1;1;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;262.563333333333
1;1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;270.706666666667
1;1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;270.136666666667
1;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;278.226666666667
1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;0;0;270.726666666667
1;1;1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;246.4
1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;251.573333333333
1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;0;0;279.246666666667
1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;0;0;279.156666666667
1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;271.966666666667
1;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;279.356666666667
1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;0;279.13
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;444.6
1;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;438.196666666667
1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;508.623333333333
1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;433.223333333333
1;1;0;0;0;1;1;0;1;1;0;1;0;1;0;1;0;571.31
1;1;1;0;0;0;1;0;1;1;0;1;0;1;0;1;0;492.353333333333
1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;1;0;535.86
1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;0;0;299.636666666667
1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;536.876666666667
1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;455.4
1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;445.576666666667
1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;495.45
1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;1;0;428.156666666667
1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;1;0;573.24
1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;543.523333333333
1;1;0;1;1;0;1;1;1;1;1;0;0;1;1;0;0;295.41
1;1;1;0;1;1;1;0;1;1;0;0;1;1;0;1;0;544.58
1;1;0;1;1;0;1;1;1;1;0;0;1;1;0;1;0;427.52
1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;455.513333333333
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;442.25
1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;254.586666666667
1;1;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;562.57
1;1;0;0;0;1;1;1;1;1;1;0;0;1;0;1;0;482.59
1;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;0;562.183333333333
1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;1;0;476.936666666667
1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;380.146666666667
1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;1;0;456.37
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;611.043333333333
1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;610.823333333333
1;1;0;1;0;0;0;0;1;1;1;0;0;1;0;0;1;601.59
1;1;0;1;0;0;1;1;1;1;1;0;0;1;0;0;1;576.216666666667
1;1;0;1;1;1;0;1;1;1;1;0;0;1;0;0;1;625.71
1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1;809.57
1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;1;651.203333333333
1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;643.96
1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;613.446666666667
1;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;268.556666666667
1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;511.733333333333
1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;721.873333333333
1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;588.2
