root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;268.72
1;1;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;690.873333333333
1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1;775.68
1;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;0;244.433333333333
1;1;1;1;0;1;1;1;0;1;0;0;1;1;0;0;1;645.51
1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;0;1;651.2
1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;1;645.38
1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;644.033333333333
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;612.97
1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;612.643333333333
1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;604.123333333333
1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;511.153333333333
1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;721.563333333333
1;1;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;722.036666666667
1;1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;249.44
1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;587.773333333333
1;1;1;1;0;0;0;1;0;1;0;1;0;1;0;0;1;493.276666666667
1;1;1;1;0;0;0;1;1;1;0;1;0;1;0;0;1;492.936666666667
1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;741.59
1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;628.756666666667
1;1;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;712.666666666667
1;1;0;1;0;1;1;0;1;1;0;1;0;1;0;0;1;807
1;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;780.756666666667
1;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;1;652.653333333333
1;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;1;666.493333333333
1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;0;1;645.303333333333
1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;616.62
1;1;1;0;0;1;1;1;0;1;1;0;0;1;1;0;0;291.66
1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;627.24
