time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;0;0;0;0;0;0;0;0;1;0;210.34
1;1;0;0;1;0;0;0;0;0;0;232.2
1;1;0;0;0;0;0;0;0;0;1;267.426666666667
1;0;0;0;1;0;0;0;0;0;1;220.08
1;1;0;0;1;0;0;0;0;0;1;256.223333333333
1;0;0;0;1;1;0;0;0;0;0;205.946666666667
1;0;0;0;0;1;0;0;0;0;1;219.496666666667
1;0;1;0;1;0;0;0;0;0;0;234.08
1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;1;0;1;0;0;0;0;0;0;245.936666666667
1;0;1;0;0;0;0;0;0;0;1;257.333333333333
1;1;1;0;1;0;0;0;0;0;1;254.34
1;0;1;0;1;0;0;0;0;1;1;231.323333333333
1;1;1;0;1;1;1;0;0;0;1;254.496666666667
1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;0;0;0;0;0;0;0;0;0;234.68
1;0;1;0;0;0;0;0;0;0;0;219.636666666667
1;0;0;1;0;0;0;0;0;0;0;208.92
1;0;0;0;1;0;0;0;0;0;0;208.046666666667
1;0;0;0;0;1;0;0;0;0;0;206.9
1;0;0;0;0;0;1;0;0;0;0;204.986666666667
1;0;0;0;0;0;0;1;0;0;0;204.053333333333
1;0;0;0;0;0;0;0;1;0;0;201.153333333333
1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;1;1;1;1;1;0;1;1;0;1;262.94
1;1;1;0;1;1;0;0;1;0;0;243.963333333333
1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;0;1;0;1;1;1;0;0;1;250.566666666667
1;1;1;1;0;0;0;1;1;1;1;262.736666666667
1;1;0;1;1;1;0;1;1;1;1;253.74
1;0;1;1;0;1;0;1;1;1;1;251.913333333333
1;0;0;1;1;0;0;1;0;0;1;264.736666666667
1;1;0;1;0;0;0;0;0;0;1;240.346666666667
1;0;1;0;1;1;0;1;1;0;0;219.076666666667
1;1;1;0;0;0;0;1;0;0;0;242.916666666667
1;1;1;1;0;1;0;1;1;1;1;266.516666666667
1;0;0;0;0;0;0;1;0;0;1;216.636666666667
1;1;0;1;1;1;0;0;1;0;0;240.073333333333
1;0;1;1;1;1;0;1;0;0;1;250.613333333333
1;0;0;1;0;0;0;1;0;0;1;246.956666666667
1;1;0;1;1;1;0;1;0;0;0;241.896666666667
1;1;0;0;0;0;0;1;0;0;0;227.853333333333
