time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;0;0;0;0;0;0;0;0;1;0;210.34
1;1;0;0;0;0;0;0;0;1;0;219.153333333333
1;0;0;0;0;0;0;0;1;1;0;202.233333333333
1;1;0;0;0;0;0;0;0;1;1;228.3
1;0;0;0;1;0;0;0;0;1;1;212.92
1;1;0;0;1;0;0;0;0;1;0;221.606666666667
1;1;0;0;0;1;0;0;0;0;0;230.74
1;1;1;0;1;1;0;0;0;1;0;239.556666666667
1;1;1;0;1;1;1;0;0;0;1;254.496666666667
1;0;0;0;0;0;0;0;0;0;0;210.44
1;0;1;0;0;0;0;0;0;0;0;219.636666666667
1;0;0;1;0;0;0;0;0;0;0;208.92
1;0;0;0;0;1;0;0;0;0;0;206.9
1;0;0;0;0;0;1;0;0;0;0;204.986666666667
1;0;0;0;0;0;0;1;0;0;0;204.053333333333
1;0;0;0;0;0;0;0;1;0;0;201.153333333333
1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;0;1;0;1;1;1;1;1;1;1;237.36
1;1;0;1;0;1;0;0;1;0;0;238.246666666667
1;1;0;1;0;0;0;0;0;0;0;248.016666666667
1;1;0;0;0;0;0;0;1;0;0;224.43
1;0;0;1;0;0;0;0;1;0;0;209.703333333333
1;0;1;1;1;1;0;1;1;1;1;248.583333333333
1;1;1;1;1;1;0;1;1;1;1;267.51
1;0;1;1;1;1;1;0;1;1;1;251.523333333333
1;1;1;1;1;1;1;0;1;0;1;263.586666666667
1;1;1;1;1;1;1;0;1;1;1;269.47
1;0;1;1;1;1;1;1;0;1;1;249.36
1;1;1;1;1;1;1;1;0;1;1;262.113333333333
1;0;1;1;1;1;1;1;1;0;1;267.173333333333
1;0;1;1;1;1;1;1;1;1;1;265.816666666667
1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;0;1;0;0;1;1;1;0;1;0;220.21
1;1;0;0;0;1;1;1;0;1;0;225.26
1;1;1;0;0;0;1;1;0;1;0;239.273333333333
1;1;1;0;0;1;1;0;1;0;0;245.196666666667
1;1;1;0;1;1;1;1;1;1;0;247.166666666667
1;1;1;1;0;0;0;0;0;0;0;244.03
1;1;1;1;1;1;1;1;1;1;0;245.343333333333
1;0;0;1;1;1;1;1;1;1;1;266.54
1;1;0;0;0;0;0;0;1;0;1;232.616666666667
1;1;0;1;1;0;1;1;0;0;1;249.563333333333
1;1;0;1;1;1;1;1;1;1;1;241.226666666667
1;0;0;1;1;0;0;0;0;1;0;208.986666666667
1;1;1;0;1;0;1;1;1;1;1;254.423333333333
1;1;1;0;1;1;1;1;0;0;1;252.873333333333
1;1;1;0;1;1;1;1;1;1;1;255.43
1;0;1;1;0;1;1;1;1;1;1;251.15
1;0;0;1;1;0;0;1;1;0;0;214.153333333333
1;1;1;1;0;1;0;1;1;0;1;261.846666666667
1;1;1;1;0;0;1;1;0;0;1;268.583333333333
1;0;1;1;1;0;1;1;0;0;1;250.366666666667
1;0;1;1;1;0;1;1;1;1;1;251.246666666667
1;0;1;1;1;1;0;1;1;0;1;247.31
