time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;0;1;0;1;1;0;0;0;0;0;233.276666666667
1;1;1;0;1;0;0;0;0;0;0;245.936666666667
1;1;1;0;1;1;0;0;0;0;0;245.756666666667
1;0;1;0;1;0;0;0;0;0;1;237.696666666667
1;0;1;0;1;1;0;0;0;0;1;235.91
1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;1;1;0;1;1;1;1;0;0;0;244.606666666667
1;0;1;0;1;1;1;1;0;0;1;234.746666666667
1;1;1;0;1;1;1;1;1;1;1;255.43
