time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;0;1;0;1;0;0;0;0;1;0;217.093333333333
1;1;1;0;0;1;0;0;0;1;0;238.733333333333
1;1;1;0;0;0;0;0;0;1;1;246.003333333333
1;0;1;0;0;1;1;0;0;0;0;222.52
1;1;1;0;0;0;1;0;0;1;0;237.75
1;1;1;0;1;0;1;0;0;1;1;251.01
1;1;0;0;0;0;0;1;1;0;0;221.333333333333
1;1;1;1;1;0;0;1;0;1;1;259.26
1;0;0;0;0;0;1;0;1;0;1;216.223333333333
1;0;0;0;0;0;1;1;1;1;0;205.99
1;0;0;1;0;1;0;0;0;1;1;256.06
1;0;1;1;1;1;1;0;0;1;1;249.343333333333
1;0;1;1;1;1;1;1;0;0;1;269.47
1;0;0;1;0;1;1;0;0;0;0;217.236666666667
1;0;1;0;0;1;1;1;1;0;0;221.26
1;0;1;0;1;0;0;1;1;0;0;217.9
1;0;1;0;1;0;1;0;1;1;0;222.366666666667
1;0;1;1;1;0;0;0;0;1;0;225.34
1;1;0;0;0;0;1;1;0;1;0;223.493333333333
1;1;0;0;0;1;0;0;1;0;0;227.393333333333
1;1;0;0;0;1;0;0;1;1;0;225.413333333333
1;1;1;0;1;0;0;0;1;0;0;242.806666666667
1;0;0;0;1;0;0;0;1;1;0;202.933333333333
1;1;1;0;0;1;1;1;0;0;0;247.276666666667
1;1;0;1;0;0;0;0;1;0;0;236.243333333333
1;1;0;1;0;0;0;0;1;1;0;233.666666666667
1;0;0;0;1;0;0;1;1;1;0;202.69
1;1;0;1;1;0;0;1;1;0;0;231.913333333333
1;1;0;1;1;0;1;0;1;0;0;239.79
1;1;0;1;1;0;1;1;1;0;0;237.523333333333
1;0;0;0;1;1;0;1;1;1;0;206.226666666667
1;1;1;1;1;1;0;0;1;0;0;253.653333333333
1;0;0;0;0;0;1;0;1;1;1;218.433333333333
1;0;0;0;1;0;1;1;0;0;1;219.826666666667
1;0;0;0;1;1;1;1;0;0;0;204.513333333333
1;0;0;1;1;0;0;1;0;1;1;257.676666666667
1;0;0;1;0;1;0;0;1;1;1;263.13
1;0;0;0;1;0;1;1;1;1;0;207.1
1;0;0;1;0;1;1;1;1;0;1;263.57
1;1;0;0;0;1;0;0;1;1;1;234.006666666667
1;1;0;0;0;1;1;0;1;0;1;233.116666666667
1;1;0;1;0;1;0;0;1;0;1;250.26
1;1;0;1;0;0;1;0;1;0;1;252.126666666667
1;1;0;0;1;1;0;1;1;0;1;232.636666666667
1;1;0;1;1;1;0;1;1;0;1;249.046666666667
1;1;0;1;1;1;1;1;1;1;1;241.226666666667
1;0;1;0;1;1;1;0;1;0;1;234.56
1;1;1;0;1;1;1;1;0;1;1;250.48
1;1;1;0;1;1;1;1;1;1;1;255.43
1;0;0;1;1;0;1;1;0;0;0;211.59
1;0;1;1;0;1;1;0;0;1;1;251.02
1;1;1;1;0;0;0;0;0;0;1;253.15
1;1;1;1;0;1;0;1;1;0;1;261.846666666667
1;1;1;1;0;1;1;1;1;0;1;263.716666666667
1;0;1;1;1;0;1;0;0;1;1;247.673333333333
