root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;1;0;0;0;0;0;0;0;1;0;219.153333333333
1;1;0;0;0;0;0;0;1;0;1;1;216.586666666667
1;1;1;0;0;1;0;0;0;0;0;0;232.2
1;1;1;0;0;0;0;0;0;0;0;1;267.426666666667
1;1;0;0;0;1;1;0;0;0;1;0;200.923333333333
1;1;1;0;0;0;1;0;0;0;0;1;238.753333333333
1;1;0;1;0;0;1;0;0;0;0;0;224.073333333333
1;1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;0;1;0;1;1;0;0;0;0;1;235.91
1;1;0;1;0;1;0;1;0;0;0;0;222.823333333333
1;1;1;0;0;0;0;1;0;0;0;0;229.166666666667
1;1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;0;0;0;1;0;0;0;0;0;0;208.046666666667
1;1;0;0;0;0;1;0;0;0;0;0;206.9
1;1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;1;1;0;1;0;1;1;1;0;1;1;248.063333333333
1;1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;1;1;1;0;0;0;1;1;1;1;262.736666666667
1;1;0;0;1;0;1;0;0;0;1;1;256.06
1;1;0;1;0;1;1;1;1;1;1;1;237.36
1;1;1;0;1;0;1;0;1;0;0;1;251.906666666667
1;1;1;1;1;0;1;0;1;1;1;1;266.516666666667
1;1;0;1;0;1;1;1;0;1;1;1;235.78
1;1;1;0;1;0;0;0;0;0;0;0;248.016666666667
1;1;1;0;0;0;0;0;1;0;0;0;227.853333333333
1;1;1;0;0;0;0;0;0;1;0;0;224.43
1;1;1;1;1;1;1;0;1;0;1;1;260.693333333333
1;1;0;0;1;0;1;0;1;0;0;0;214.886666666667
1;1;1;1;1;1;1;1;0;1;1;1;269.47
1;1;0;1;1;1;1;1;1;1;0;1;267.173333333333
1;1;1;1;1;1;1;1;1;1;0;1;252.446666666667
1;1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;1;0;0;0;0;0;1;0;1;1;0;205.13
1;1;0;0;0;0;1;0;1;1;1;0;206.426666666667
1;1;1;1;1;0;0;0;0;0;0;0;244.03
1;1;0;0;0;1;1;0;0;1;1;0;205.47
1;1;1;1;1;1;1;0;0;0;0;0;243.283333333333
1;1;1;1;1;1;1;1;0;0;0;0;244.253333333333
1;1;1;1;1;1;1;1;0;1;0;0;250.726666666667
1;1;1;1;1;1;1;1;0;1;1;0;257.17
1;1;1;1;1;1;1;1;1;1;1;0;245.343333333333
1;1;0;0;0;1;0;0;0;1;0;1;213.86
1;1;0;0;0;1;1;0;1;0;1;1;215.183333333333
1;1;0;0;1;0;0;0;1;1;1;1;244.12
1;1;0;0;1;0;0;1;1;1;1;1;264.64
1;1;0;0;1;1;0;1;1;1;1;1;264.29
1;1;1;0;0;0;1;1;1;1;1;1;238.823333333333
1;1;1;0;0;1;0;1;1;0;1;1;233.12
1;1;1;0;1;1;0;1;1;1;0;1;249.086666666667
1;1;0;1;0;1;1;1;1;0;0;1;234.746666666667
1;1;1;1;0;0;0;0;1;1;1;1;250.24
1;1;1;1;0;1;1;1;1;1;1;1;255.43
1;1;1;1;1;0;0;1;1;0;1;1;260.173333333333
1;1;1;1;1;1;0;1;1;1;1;1;267.316666666667
