root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;0;0;0;0;0;0;0;1;0;210.34
1;1;1;0;0;0;0;0;0;0;1;0;219.153333333333
1;1;0;1;0;0;0;0;0;0;1;0;216.403333333333
1;1;0;0;0;1;0;0;0;0;1;0;199.683333333333
1;1;0;0;0;0;0;1;0;0;1;0;200.66
1;1;0;0;0;0;0;0;0;0;1;1;212.446666666667
1;1;1;0;0;0;0;0;0;0;1;1;228.3
1;1;0;1;0;0;0;0;0;0;1;1;230.74
1;1;0;0;0;0;0;0;1;0;1;1;216.586666666667
1;1;1;0;0;1;0;0;0;0;0;0;232.2
1;1;1;0;0;0;0;0;0;0;0;1;267.426666666667
1;1;1;0;0;0;1;0;0;0;0;0;230.74
1;1;0;0;0;1;1;0;0;0;1;0;200.923333333333
1;1;0;0;0;0;1;0;0;0;0;1;219.496666666667
1;1;1;0;0;0;1;0;0;0;0;1;238.753333333333
1;1;0;1;0;0;1;0;0;0;0;0;224.073333333333
1;1;0;1;0;1;0;0;0;0;0;0;234.08
1;1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;0;1;0;0;1;0;0;0;0;1;237.103333333333
1;1;1;1;0;1;0;0;0;0;0;1;254.34
1;1;0;1;0;1;1;0;0;0;0;1;235.91
1;1;1;1;0;0;0;0;0;0;1;1;246.003333333333
1;1;0;1;0;0;0;1;0;0;0;0;222.433333333333
1;1;0;0;0;0;1;1;0;0;0;0;205.206666666667
1;1;0;0;0;1;0;1;0;0;0;0;207.233333333333
1;1;0;1;0;1;0;1;0;0;0;0;222.823333333333
1;1;1;0;0;0;0;1;0;0;0;0;229.166666666667
1;1;0;0;0;0;0;1;0;0;0;1;217.396666666667
1;1;0;0;0;1;0;1;0;0;0;1;219.313333333333
1;1;0;0;0;1;1;1;0;0;0;1;218.96
1;1;1;0;0;1;0;1;0;0;0;1;238.203333333333
1;1;1;1;0;1;1;1;0;0;0;1;254.496666666667
1;1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;0;1;0;0;0;0;0;0;0;0;219.636666666667
1;1;0;0;1;0;0;0;0;0;0;0;208.92
1;1;0;0;0;1;0;0;0;0;0;0;208.046666666667
1;1;0;0;0;0;1;0;0;0;0;0;206.9
1;1;0;0;0;0;0;1;0;0;0;0;204.986666666667
1;1;0;0;0;0;0;0;1;0;0;0;204.053333333333
1;1;0;0;0;0;0;0;0;1;0;0;201.153333333333
1;1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;1;1;0;1;0;1;1;1;0;1;1;248.063333333333
1;1;1;1;0;0;0;1;1;1;0;0;241.016666666667
1;1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;1;1;1;0;0;0;1;1;1;1;262.736666666667
1;1;1;0;1;1;1;0;1;1;1;1;253.74
1;1;0;0;0;0;1;1;1;0;0;0;203.19
1;1;0;0;1;0;1;0;0;0;1;1;256.06
1;1;1;0;1;0;0;0;1;1;1;1;248.403333333333
1;1;0;1;0;1;1;1;1;1;1;1;237.36
1;1;0;0;1;1;0;0;1;0;0;1;264.736666666667
1;1;1;0;1;0;1;0;1;0;0;1;251.906666666667
