time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;0;1;1;1;1;1;0;0;0;1;268.55
1;1;1;1;1;1;1;0;1;1;1;269.47
1;0;1;1;1;1;1;1;1;1;1;265.816666666667
1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;1;1;1;1;1;0;0;0;0;0;243.283333333333
1;1;1;1;1;1;1;0;0;0;0;244.253333333333
1;1;1;1;1;1;1;0;1;0;0;250.726666666667
1;1;1;1;1;1;1;1;1;1;0;245.343333333333
1;0;1;1;1;1;0;0;0;0;1;269.38
