time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;1;1;1;1;0;1;1;1;1;267.51
1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;1;0;1;0;1;0;1;0;0;0;242.546666666667
1;1;1;1;0;0;0;0;0;0;0;244.03
1;1;1;1;0;1;0;0;0;0;0;253.963333333333
1;1;1;1;0;1;1;1;0;0;0;252.683333333333
1;1;1;1;0;1;1;1;1;1;0;256.183333333333
1;1;1;1;1;1;0;1;1;1;0;255.873333333333
1;1;1;1;1;1;1;1;1;1;0;245.343333333333
1;1;1;1;0;1;1;1;1;1;1;268.416666666667
