root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;0;0;0;0;0;0;0;1;0;210.34
1;1;0;1;0;0;0;0;0;0;1;0;216.403333333333
1;1;0;0;1;0;0;0;0;0;1;0;207.746666666667
1;1;0;0;0;0;0;1;0;0;1;0;200.66
1;1;0;0;0;1;0;0;0;0;1;1;212.92
1;1;0;0;0;0;1;0;0;0;1;1;213.48
1;1;1;0;0;1;1;0;0;0;0;0;229.856666666667
1;1;0;0;0;1;1;0;0;0;0;1;218.073333333333
1;1;1;0;0;0;1;0;0;0;0;1;238.753333333333
1;1;0;1;0;0;1;0;0;0;0;0;224.073333333333
1;1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;1;1;0;1;1;0;0;0;0;0;245.756666666667
1;1;0;1;0;0;0;0;0;0;0;1;257.333333333333
1;1;0;1;0;0;1;0;0;0;0;1;237.103333333333
1;1;0;1;0;0;1;0;0;0;1;1;231.62
1;1;1;1;0;1;0;0;0;0;1;0;238.096666666667
1;1;0;0;0;0;1;1;0;0;0;0;205.206666666667
1;1;0;0;0;1;1;1;0;0;0;0;206.616666666667
1;1;1;0;0;1;0;1;0;0;0;0;231.19
1;1;1;0;0;1;1;1;0;0;0;0;230.59
1;1;0;1;0;0;0;1;0;0;1;0;218.096666666667
1;1;0;0;0;1;0;1;0;0;1;0;201.703333333333
1;1;1;1;0;0;0;1;0;0;1;1;247.686666666667
1;1;1;1;0;1;0;1;0;0;1;1;251.01
1;1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;0;1;0;0;0;0;0;0;0;0;219.636666666667
1;1;0;0;1;0;0;0;0;0;0;0;208.92
1;1;0;0;0;1;0;0;0;0;0;0;208.046666666667
1;1;0;0;0;0;1;0;0;0;0;0;206.9
1;1;0;0;0;0;0;1;0;0;0;0;204.986666666667
1;1;0;0;0;0;0;0;1;0;0;0;204.053333333333
1;1;0;0;0;0;0;0;0;1;0;0;201.153333333333
1;1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;1;1;0;1;0;1;1;1;0;1;1;248.063333333333
1;1;1;1;1;1;1;0;1;1;0;1;262.94
1;1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;0;0;0;0;0;1;1;1;1;0;205.99
1;1;1;1;0;0;1;1;1;1;1;0;244.233333333333
1;1;0;0;0;0;0;0;1;1;1;1;214.326666666667
1;1;1;0;1;0;1;0;1;0;0;1;251.906666666667
1;1;1;1;0;0;0;0;1;0;0;0;242.916666666667
