HAVE_CRYPTO;HAVE_HASH;HAVE_REPLICATION;HAVE_VERIFY;HAVE_SEQUENCE;HAVE_STATISTICS;DIAGNOSTIC;PAGESIZE;PS1K;PS4K;PS8K;PS16K;PS32K;CACHESIZE;CS32MB;CS16MB;CS64MB;CS512MB;Performance
0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0.478544333333333
1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;3.25199935897436
1;1;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;10.9280711282051
1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;10.928463051282
1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;2.03903692307692
0;1;1;1;0;1;0;1;0;0;0;1;0;1;0;0;0;1;1.25865352631579
1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;1;0;2.07444723076923
0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0.519607447368421
0;1;1;1;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0.367477205128205
1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;3.23731948717949
1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;2.04255887179487
0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0.576374243243243
1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;2.0746197948718
1;1;1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5.83093015384615
1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;5.83934279487179
