time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;0;0;1;1;1;1;0;0;0;0;217.466666666667
1;0;1;0;0;1;1;0;1;0;0;219.333333333333
1;0;1;1;0;1;1;1;1;1;0;232.523333333333
1;0;1;1;1;0;1;1;0;0;0;227.53
1;1;1;1;1;1;0;1;1;0;0;251.013333333333
1;0;0;1;0;1;1;1;1;0;1;263.57
1;0;0;1;0;0;1;0;1;0;0;212.94
1;0;1;0;1;0;0;1;1;0;1;231.756666666667
1;0;0;1;1;0;1;0;0;1;0;215.313333333333
1;0;1;1;0;1;0;1;0;1;1;246.653333333333
1;1;1;1;0;0;1;0;1;0;1;267.043333333333
