root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;0;0;0;0;0;0;0;1;0;210.34
1;1;0;1;0;0;0;0;0;0;1;0;216.403333333333
1;1;0;0;0;0;1;0;0;0;1;1;213.48
1;1;0;0;0;1;0;0;0;0;0;1;220.08
1;1;0;1;0;0;1;0;0;0;0;0;224.073333333333
1;1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;0;1;0;0;0;0;0;0;0;1;257.333333333333
1;1;1;1;0;0;0;0;0;0;0;1;238.23
1;1;0;1;0;1;1;0;0;0;0;1;235.91
1;1;0;0;0;1;0;1;0;0;0;0;207.233333333333
1;1;0;1;0;1;1;1;0;0;1;0;219.87
1;1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;0;1;0;0;0;0;0;0;0;0;219.636666666667
1;1;0;0;0;1;0;0;0;0;0;0;208.046666666667
1;1;0;0;0;0;1;0;0;0;0;0;206.9
1;1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;0;0;1;0;1;0;0;0;1;1;256.06
1;1;1;0;0;0;0;0;0;1;1;0;223.683333333333
1;1;1;0;0;0;0;0;1;0;0;0;227.853333333333
1;1;0;0;1;0;1;0;0;0;0;0;218.153333333333
1;1;0;0;1;0;0;0;0;1;0;0;209.703333333333
1;1;0;0;0;0;0;0;1;1;0;0;199.953333333333
1;1;1;1;1;1;1;0;1;0;1;1;260.693333333333
1;1;1;1;1;1;1;0;1;1;1;1;267.51
1;1;1;1;1;1;1;1;0;1;0;1;263.586666666667
1;1;1;1;1;1;1;1;0;1;1;1;269.47
1;1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;1;0;1;1;1;1;1;1;0;1;0;229.553333333333
1;1;1;1;0;1;1;0;1;0;1;0;240.21
1;1;0;0;0;1;0;0;1;0;1;0;204.05
1;1;1;0;1;0;1;0;0;0;0;0;242.156666666667
1;1;1;1;1;0;0;0;0;0;0;0;244.03
1;1;1;1;1;1;0;1;0;0;0;0;254.336666666667
1;1;0;0;0;1;1;0;0;1;1;0;205.47
1;1;1;1;1;1;0;1;1;0;0;0;252.06
1;1;1;1;1;1;0;1;1;1;0;0;250.493333333333
1;1;1;1;1;1;0;1;1;1;1;0;255.363333333333
1;1;1;1;1;1;1;1;1;1;1;0;245.343333333333
1;1;0;0;0;1;0;0;0;1;0;1;213.86
1;1;0;0;0;1;1;0;0;1;1;1;218.4
1;1;0;0;0;1;1;1;1;0;1;1;216.906666666667
1;1;0;0;1;0;1;0;1;1;0;1;259.383333333333
1;1;0;0;1;0;1;1;0;0;1;1;258.9
1;1;0;0;1;0;1;1;0;1;1;1;265.4
1;1;0;0;1;1;1;1;0;1;1;1;262.006666666667
1;1;1;0;0;0;1;0;1;1;0;1;237.47
1;1;0;1;0;0;1;1;0;1;1;1;234.223333333333
1;1;0;1;0;0;1;0;1;1;1;1;236.53
1;1;1;1;0;1;1;1;0;1;0;1;250.596666666667
1;1;1;1;0;1;1;1;1;0;1;1;250.48
1;1;0;1;1;0;1;1;0;1;1;1;251.296666666667
1;1;1;1;1;0;1;1;0;1;1;1;268.796666666667
1;1;1;1;1;1;0;1;1;1;1;1;267.316666666667
