encryption;compression;compressionBzip2;compressionGzip;compressionLzo;compressionZpaq;compressionLrzip;level;level1;level2;level3;level4;level5;level6;level7;level8;level9;unlimitedWindowSize;disableCompressibilityTesting;Performance
0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;210450
0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;208350
0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;76470
0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;80360
1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;233560
1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;243700
1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;250030
1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;260550
1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;263150
1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;271090
1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;274670
1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;59650
1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;833190
1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;64670
1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;5619060
1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;394700
1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;682360
1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;2272890
