HAVE_CRYPTO;HAVE_HASH;HAVE_REPLICATION;HAVE_VERIFY;HAVE_SEQUENCE;HAVE_STATISTICS;DIAGNOSTIC;PAGESIZE;PS1K;PS4K;PS8K;PS16K;PS32K;CACHESIZE;CS32MB;CS16MB;CS64MB;CS512MB;Performance
0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0.502896333333333
1;1;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;2.03291538461538
1;1;0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;5.85854202564103
1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;5.84551712820513
0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0.478544333333333
1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;10.7562264102564
1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;10.9029474473684
1;1;0;1;1;1;0;1;1;0;0;0;0;1;1;0;0;0;2.02370268421053
1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;10.9013821081081
1;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;2.08628448717949
1;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;1;10.9040807435897
0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0.482040052631579
1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;10.7529484473684
1;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;10.8960904871795
1;1;0;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;10.9035487179487
1;1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;10.962586948718
1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;2.07724035897436
1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;10.9305218421053
0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0.485591615384615
0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0.5044075
1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;3.25199935897436
1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;10.7813827692308
1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;10.9212218421053
1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;10.9157053157895
1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;2.02860943243243
1;1;0;1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;10.9268455675676
0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0.480289820512821
1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;10.7515235128205
1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;10.9150858205128
1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;10.9221940769231
1;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;1;0;10.9022232368421
1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;10.9226674324324
1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;10.928463051282
1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;2.03424276923077
1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;21.2565189487179
1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;21.2639693333333
1;1;0;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;21.2395042368421
0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0.61270082051282
1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;21.2528075384615
1;1;0;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;2.03725030769231
1;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;1;0;21.2317394054054
1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;21.2663816315789
1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;21.1979781
1;1;0;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;21.272471948718
1;1;0;1;1;0;0;1;0;0;0;1;0;1;1;0;0;0;21.2859363947368
1;1;0;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;21.2474562368421
1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;21.2141431621622
1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;21.23596
1;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;1;21.280856725
0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0.917929
1;1;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;38.979411525
1;1;0;1;1;0;0;1;0;0;0;0;1;1;1;0;0;0;38.9937658157895
1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;38.8715203333333
0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0.909833076923077
1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;39.0299924871795
1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;39.0207101052632
1;1;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;1;38.9759092105263
0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0.909398921052632
1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;39.0335925
1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;39.0285562631579
1;1;0;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;38.981314972973
1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;38.8024107631579
0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0.909632487179487
1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;38.9399923421053
1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;38.9336897435897
1;1;0;1;1;0;0;1;0;0;0;0;1;1;0;1;0;0;39.040938975
0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0.502207128205128
1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;3.23904653846154
1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;2.02675256410256
1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;2.02317365
1;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;2.02361848717949
