root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;268.72
1;1;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;690.873333333333
1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;1;644.16
1;1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1;652.373333333333
1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;1;645.38
1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;644.033333333333
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;612.97
1;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;604.746666666667
1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;509.37
1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;721.563333333333
1;1;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1;576.41
1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;741.59
1;1;0;1;0;1;0;0;0;1;0;1;0;1;0;0;1;731.353333333333
1;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;1;610.686666666667
1;1;0;1;0;1;1;0;1;1;0;1;0;1;0;0;1;807
1;1;0;0;0;1;1;1;1;1;0;1;0;1;0;0;1;672.213333333333
1;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;1;666.493333333333
1;1;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;607.536666666667
1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;726.643333333333
1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;0;1;733.216666666667
1;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;1;627.5
1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;0;1;631.053333333333
1;1;0;0;1;1;1;1;1;1;0;1;0;1;0;0;1;671.5
1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;0;1;665.23
1;1;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;497.333333333333
1;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;608.68
1;1;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;690.216666666667
1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;555.26
1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;643.983333333333
