root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;1;0;0;1;0;0;0;0;0;224.073333333333
1;1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;0;1;0;1;1;1;0;0;0;1;236.433333333333
1;1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;0;0;0;0;1;0;0;0;0;0;206.9
1;1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;1;1;1;1;1;0;1;0;0;0;0;254.336666666667
1;1;1;1;1;1;0;1;1;0;0;0;252.06
1;1;1;1;1;1;0;1;1;1;0;0;250.493333333333
1;1;1;1;1;1;0;1;1;1;1;0;255.363333333333
