root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;268.72
1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;644.033333333333
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;612.97
1;1;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;722.036666666667
1;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;1;581.513333333333
1;1;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;712.666666666667
1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;607.033333333333
1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;0;1;809.5
1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;279.153333333333
1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;714.666666666667
1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;643.983333333333
1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;279.266666666667
1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;270.656666666667
1;1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;270.136666666667
1;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;278.226666666667
1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;0;0;270.726666666667
1;1;1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;246.4
1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;251.573333333333
1;1;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;305.04
1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;0;0;279.246666666667
1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;279.193333333333
1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;271.966666666667
1;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;279.356666666667
1;1;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;263.823333333333
1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;305.383333333333
1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;0;0;275.39
1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;279.246666666667
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;444.6
1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;433.223333333333
1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;521.606666666667
1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;1;0;564.03
1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;1;0;486.57
1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;455.4
1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;445.576666666667
1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;447.626666666667
1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;445.486666666667
1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;1;0;420.683333333333
1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;1;0;428.156666666667
1;1;0;0;0;1;1;0;1;1;0;0;1;1;0;1;0;571.473333333333
1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;1;0;492.36
1;1;0;1;1;0;1;1;1;1;1;0;0;1;1;0;0;295.41
1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;1;0;487.116666666667
1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;455.513333333333
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;442.25
1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;254.586666666667
1;1;0;0;0;0;1;1;1;1;1;0;0;1;0;1;0;433.266666666667
1;1;0;1;0;0;1;0;1;1;1;0;0;1;0;1;0;511.48
1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;564.093333333333
1;1;0;0;1;1;1;1;0;1;1;0;0;1;0;1;0;482.373333333333
1;1;1;1;0;1;0;0;1;1;1;0;0;1;0;1;0;484.29
1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;537.153333333333
1;1;1;1;0;0;1;1;1;1;1;0;0;1;0;1;0;408.626666666667
1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;1;0;456.37
1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;455.493333333333
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;611.043333333333
1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;610.823333333333
1;1;0;1;0;0;0;0;1;1;1;0;0;1;0;0;1;601.59
1;1;1;0;0;0;0;1;1;1;1;0;0;1;0;0;1;496.23
1;1;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;561.373333333333
1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;1;651.203333333333
1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;643.96
1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;613.446666666667
1;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;268.556666666667
1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;511.733333333333
1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;588.2
