time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;0;0;0;0;0;0;1;0;219.153333333333
1;0;0;0;0;0;0;0;0;1;1;212.446666666667
1;1;0;0;0;0;0;0;0;0;1;267.426666666667
1;0;0;0;0;0;0;0;1;0;0;201.153333333333
1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;1;0;1;1;1;0;1;1;1;1;253.74
1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;1;1;1;1;1;1;1;0;0;0;241.693333333333
1;1;1;1;1;1;1;1;1;0;0;240.543333333333
1;1;1;1;1;1;1;1;1;1;0;245.343333333333
1;1;1;1;0;0;0;0;0;0;1;253.15
