root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;268.72
1;1;1;0;1;0;1;1;1;1;0;0;1;1;0;0;1;561.333333333333
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;612.97
1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;612.643333333333
1;1;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;687.6
1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;714.666666666667
1;1;1;0;1;1;1;0;1;1;0;1;0;1;0;0;1;783.776666666667
1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;643.983333333333
1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;279.266666666667
1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;270.656666666667
1;1;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;262.563333333333
1;1;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;268.206666666667
1;1;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0;246.486666666667
1;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;268.773333333333
1;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;256.666666666667
1;1;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;305.456666666667
1;1;0;1;0;0;1;0;1;1;0;1;0;1;1;0;0;295.61
1;1;0;0;0;1;1;0;1;1;0;1;0;1;1;0;0;310.776666666667
1;1;0;1;1;1;1;0;1;1;0;1;0;1;1;0;0;299.626666666667
1;1;1;0;0;0;1;0;1;1;0;1;0;1;1;0;0;287.106666666667
1;1;0;0;0;0;1;1;1;1;0;1;0;1;1;0;0;305.433333333333
1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;279.193333333333
1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;271.966666666667
1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;272.003333333333
1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;271.336666666667
1;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;276.103333333333
1;1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;252.826666666667
1;1;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;279.223333333333
1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;0;279.926666666667
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;444.6
1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;444.333333333333
1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;425.15
1;1;1;1;1;0;0;0;0;1;0;1;0;1;0;1;0;420.01
1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;1;0;535.86
1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;1;0;455.68
1;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;260.266666666667
1;1;1;0;1;0;1;1;1;1;0;1;0;1;0;1;0;413.88
1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;310.576666666667
1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;445.576666666667
1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;440.41
1;1;0;0;0;0;1;1;1;1;1;0;0;1;1;0;0;305.48
1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;462.5
1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;299.703333333333
1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;455.513333333333
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;442.25
1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;254.586666666667
1;1;0;0;0;1;1;1;1;1;1;0;0;1;0;1;0;482.59
1;1;0;1;1;0;1;0;1;1;1;0;0;1;0;1;0;512.87
1;1;0;0;1;1;1;1;1;1;1;0;0;1;0;1;0;482.083333333333
1;1;1;0;1;1;0;0;1;1;1;0;0;1;0;1;0;492.663333333333
1;1;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;492.623333333333
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;611.043333333333
1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;817.793333333333
1;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;580.736666666667
1;1;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;721.756666666667
1;1;1;1;0;1;0;0;1;1;1;0;0;1;0;0;1;703.5
1;1;1;0;0;0;1;0;1;1;1;0;0;1;0;0;1;687.093333333333
1;1;1;0;1;1;0;1;1;1;1;0;0;1;0;0;1;613.396666666667
1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;643.96
1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;613.446666666667
1;1;0;0;0;1;1;0;1;1;0;0;1;1;0;0;1;817.353333333333
1;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;726.6
1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0;1;665.166666666667
1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;588.2
1;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;590.836666666667
