root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;0;0;0;0;0;0;0;1;0;210.34
1;1;1;0;0;0;0;0;0;0;1;0;219.153333333333
1;1;0;1;0;0;0;0;0;0;1;0;216.403333333333
1;1;0;0;1;0;0;0;0;0;1;0;207.746666666667
1;1;0;0;0;0;0;0;0;1;1;0;202.233333333333
1;1;0;0;0;0;0;0;0;0;1;1;212.446666666667
1;1;0;0;0;1;0;0;0;0;1;1;212.92
1;1;1;0;0;0;0;0;0;0;0;1;267.426666666667
1;1;0;0;0;1;0;0;0;0;0;1;220.08
1;1;1;0;0;1;0;0;0;0;0;1;256.223333333333
1;1;0;0;0;1;1;0;0;0;0;0;205.946666666667
1;1;1;0;0;0;1;0;0;0;0;0;230.74
1;1;1;0;0;0;1;0;0;0;1;0;222.236666666667
1;1;0;0;0;0;1;0;0;0;0;1;219.496666666667
1;1;1;0;0;0;1;0;0;0;0;1;238.753333333333
1;1;0;1;0;0;1;0;0;0;0;0;224.073333333333
1;1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;1;1;0;0;1;0;0;0;0;0;246.756666666667
1;1;0;1;0;0;0;0;0;0;0;1;257.333333333333
1;1;1;1;0;0;0;0;0;0;1;1;246.003333333333
1;1;0;0;0;0;1;1;0;0;0;0;205.206666666667
1;1;0;0;0;1;0;1;0;0;0;0;207.233333333333
1;1;0;1;0;1;0;1;0;0;0;0;222.823333333333
1;1;1;0;0;0;0;1;0;0;0;0;229.166666666667
1;1;0;0;0;1;0;1;0;0;1;0;201.703333333333
1;1;1;0;0;1;0;1;0;0;1;0;223.336666666667
1;1;0;0;0;1;0;1;0;0;0;1;219.313333333333
1;1;0;0;0;1;1;1;0;0;1;1;219.076666666667
1;1;1;0;0;0;0;1;0;0;0;1;237.133333333333
1;1;1;1;0;1;1;1;0;0;1;1;251.983333333333
1;1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;0;1;0;0;0;0;0;0;0;0;219.636666666667
1;1;0;0;1;0;0;0;0;0;0;0;208.92
1;1;0;0;0;1;0;0;0;0;0;0;208.046666666667
1;1;0;0;0;0;1;0;0;0;0;0;206.9
1;1;0;0;0;0;0;1;0;0;0;0;204.986666666667
1;1;0;0;0;0;0;0;1;0;0;0;204.053333333333
1;1;0;0;0;0;0;0;0;1;0;0;201.153333333333
1;1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;1;1;1;0;0;0;1;1;1;0;0;241.016666666667
1;1;1;1;1;1;0;0;1;0;1;1;259.26
1;1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;0;0;0;0;0;1;1;1;1;0;205.99
1;1;0;0;1;0;1;0;0;0;1;1;256.06
1;1;0;0;0;0;0;0;1;1;1;1;214.326666666667
1;1;1;1;0;0;0;0;1;0;0;0;242.916666666667
1;1;0;0;0;1;1;1;1;1;1;0;207.646666666667
1;1;1;0;1;0;0;1;1;1;1;0;240.993333333333
1;1;1;0;1;1;1;0;0;0;1;0;233.743333333333
1;1;0;0;1;0;0;0;1;0;0;1;246.956666666667
1;1;0;1;0;1;1;1;0;1;1;1;235.78
