no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;268.72
1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1;775.68
1;1;0;1;1;1;1;1;1;0;0;1;1;0;0;1;651.2
1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;612.97
1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;612.643333333333
1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;604.123333333333
1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;721.563333333333
1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;1;712.916666666667
1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;607.033333333333
1;0;1;1;1;0;0;1;1;0;1;0;1;0;0;1;733.216666666667
1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;1;651.286666666667
1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;643.983333333333
1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;279.266666666667
1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;270.656666666667
1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;270.706666666667
1;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;262.29
1;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;268.206666666667
1;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;266.113333333333
1;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;256.726666666667
1;1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;246.4
1;0;1;1;1;1;0;1;1;0;1;0;1;1;0;0;299.626666666667
1;1;1;1;1;1;0;1;1;0;1;0;1;1;0;0;279.156666666667
1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;0;291.21
1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;299.733333333333
1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;279.193333333333
1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;271.966666666667
1;0;1;1;1;0;0;1;1;0;0;1;1;1;0;0;269.523333333333
1;0;1;1;1;1;0;1;1;0;0;1;1;1;0;0;299.796666666667
1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;0;279.216666666667
1;1;0;1;1;1;1;1;1;0;0;1;1;1;0;0;291.236666666667
1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;279.246666666667
1;0;1;0;0;0;0;1;1;0;1;0;1;0;1;0;437.933333333333
1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;439.26
1;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;508.623333333333
1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;418.563333333333
1;1;1;1;1;0;0;0;1;0;1;0;1;0;1;0;487.373333333333
1;1;0;1;1;1;1;1;1;0;1;0;1;0;1;0;462.436666666667
1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;455.4
1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;445.576666666667
1;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;447.626666666667
1;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;516.766666666667
1;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;439.106666666667
1;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;440.41
1;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;384.196666666667
1;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;519.413333333333
1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;0;564.146666666667
1;1;1;1;1;1;0;0;1;0;0;1;1;0;1;0;537.113333333333
1;1;1;1;1;1;0;1;1;0;0;1;1;0;1;0;536.85
1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;299.646666666667
1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;462.5
1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;299.703333333333
1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;442.25
1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;437.483333333333
1;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;515.686666666667
1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;380.1
1;0;1;1;1;1;1;1;1;1;0;0;1;0;1;0;476.1
1;1;0;1;1;1;1;1;1;1;0;0;1;0;1;0;462.473333333333
1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;455.493333333333
1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;611.043333333333
1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;1;651.203333333333
1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;665.283333333333
1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;643.96
1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;721.873333333333
1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;712.87
1;0;1;1;1;1;0;1;1;0;0;1;1;0;0;1;809.53
