time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;0;1;0;1;0;0;0;0;1;1;231.323333333333
1;0;0;0;1;1;1;0;0;0;1;218.96
1;1;0;1;0;0;0;0;0;0;0;248.016666666667
1;0;1;0;0;1;0;0;1;0;0;219.966666666667
1;0;1;1;0;0;1;0;0;0;0;232.116666666667
1;1;0;0;0;1;0;0;1;1;0;225.413333333333
1;1;0;0;0;0;1;1;0;1;1;232.026666666667
1;1;0;1;0;0;0;0;1;1;1;246.39
1;0;1;0;1;1;1;1;0;0;1;234.746666666667
1;1;1;0;1;0;0;0;1;0;1;251.846666666667
1;0;1;1;0;0;1;0;0;0;1;250.163333333333
