time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;1;0;0;0;0;0;0;0;0;232.7
1;0;1;0;0;0;1;0;0;0;0;222.433333333333
1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;1;1;1;1;0;1;1;1;1;267.51
1;1;1;1;1;1;1;1;1;0;1;252.446666666667
1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;1;0;1;0;0;1;0;0;0;0;239.976666666667
1;1;1;1;0;0;0;0;0;0;0;244.03
1;1;1;1;1;1;1;0;0;0;0;244.253333333333
1;1;1;1;1;1;1;1;1;0;0;240.543333333333
