HAVE_CRYPTO;HAVE_HASH;HAVE_REPLICATION;HAVE_VERIFY;HAVE_SEQUENCE;HAVE_STATISTICS;DIAGNOSTIC;PAGESIZE;PS1K;PS4K;PS8K;PS16K;PS32K;CACHESIZE;CS32MB;CS16MB;CS64MB;CS512MB;Performance
1;0;1;0;1;0;1;1;0;1;0;0;0;1;1;0;0;0;6.53109484615385
1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;10.7736278974359
1;0;0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;1;10.7072054615385
1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;10.7314993947368
1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;10.7319317948718
0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;1;0.508836512820513
1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;0;0;1;10.9380917948718
0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0.498736763157895
1;0;1;1;0;1;0;1;0;0;1;0;0;1;1;0;0;0;10.7188976315789
0;0;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;0;0.514011078947368
1;0;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;0;10.718135974359
1;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;3.26088430769231
1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;0;0;10.7453837631579
1;0;1;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;10.7223747179487
0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0.782270487179487
1;0;0;0;1;1;1;1;0;0;1;0;0;1;0;1;0;0;10.7511682307692
0;0;0;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0.522803615384615
0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0.518411052631579
1;0;1;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;3.22513902564103
1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;10.9552368
1;0;1;0;1;1;1;1;0;0;1;0;0;1;0;0;1;0;10.7380908421053
0;0;1;1;0;1;1;1;0;0;0;1;0;1;0;1;0;0;0.649239512820513
0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0.630715769230769
1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;21.2651872307692
1;0;0;1;1;1;0;1;0;0;0;1;0;1;0;1;0;0;19.9770086666667
1;0;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;19.9701404871795
0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1.25254310810811
0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0.633404692307692
0;1;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;1.3027728974359
1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1;0;20.011916945946
1;1;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;21.2547994864865
1;0;0;1;1;0;1;1;1;0;0;0;0;1;0;1;0;0;3.28211023076923
0;0;1;0;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0.642219184210526
0;0;1;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0.643119692307692
0;0;1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0.626971179487179
0;0;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0.63393217948718
0;1;0;1;1;0;0;1;0;0;0;1;0;1;1;0;0;0;1.26935934210526
1;0;1;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;19.9723819210526
1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;0;0;21.2615140277778
1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;0;1;19.9481138974359
0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1.25421623076923
0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1.25693181081081
1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;21.2475284358974
