root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;1;0;1;1;1;0;0;1;1;236.346666666667
1;1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;1;0;1;1;1;0;1;1;1;1;253.74
1;1;1;1;1;1;1;0;0;0;0;0;243.283333333333
1;1;1;1;1;1;1;1;0;0;0;0;244.253333333333
1;1;1;1;1;1;1;1;1;0;0;0;241.693333333333
1;1;1;1;1;1;1;1;1;1;0;0;240.543333333333
1;1;1;0;1;0;1;0;0;0;1;1;245.79
1;1;1;0;0;1;0;1;0;1;1;1;235.946666666667
1;1;1;1;0;1;1;0;1;1;0;1;250.533333333333
