time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;0;0;0;0;0;0;1;0;1;0;203.18
1;0;0;0;1;0;0;0;0;1;1;212.92
1;0;0;0;0;1;0;0;0;1;1;213.48
1;0;0;0;0;0;0;0;1;1;1;215.606666666667
1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;1;0;1;1;0;0;0;0;0;245.756666666667
1;0;1;0;1;1;0;0;0;0;1;235.91
1;1;1;0;1;1;0;0;0;0;1;254.073333333333
1;1;1;0;0;1;0;0;0;1;0;238.733333333333
1;1;1;0;0;0;1;0;0;0;0;244.5
1;1;0;0;0;1;1;0;0;0;0;229.676666666667
1;1;1;0;0;1;1;0;0;0;0;246.48
1;1;0;0;0;0;1;0;0;0;1;237.133333333333
1;1;0;0;0;1;1;0;0;1;1;235.7
1;1;1;0;0;0;1;0;0;1;1;247.686666666667
1;1;0;0;1;0;1;0;0;1;1;232.493333333333
1;1;1;0;1;0;1;0;0;1;1;251.01
1;0;0;1;0;0;0;0;0;0;0;208.92
1;1;1;0;1;0;1;1;1;0;1;250.276666666667
1;0;1;1;0;0;1;1;0;1;0;227.19
1;1;0;0;1;1;1;0;1;0;1;238.556666666667
1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;0;0;1;0;1;1;1;1;0;228.716666666667
1;0;1;0;1;0;0;1;0;1;0;220.863333333333
1;0;1;0;1;1;1;1;1;1;1;237.36
1;1;0;1;0;1;0;0;1;0;0;238.246666666667
1;1;1;1;0;1;0;1;1;1;1;266.516666666667
1;1;0;0;0;1;1;0;1;1;1;237.506666666667
1;1;0;0;0;1;0;1;0;1;1;231.886666666667
1;0;0;1;0;0;1;0;0;0;0;214.72
1;0;0;1;0;0;0;0;0;0;1;220.866666666667
1;0;0;0;0;0;1;1;0;0;0;202.386666666667
1;1;1;1;1;1;0;0;0;1;1;261.573333333333
1;1;1;1;1;1;0;0;1;0;1;265.423333333333
1;1;1;1;1;1;0;0;1;1;1;263.82
1;0;1;1;1;1;1;0;0;0;1;268.55
1;0;0;1;0;1;0;1;0;0;0;214.886666666667
1;1;1;1;1;1;1;0;0;0;1;252.683333333333
1;1;1;1;1;1;1;0;1;1;1;269.47
1;0;1;1;1;1;1;1;1;1;1;265.816666666667
