root;HAVE_CRYPTO;HAVE_HASH;HAVE_REPLICATION;HAVE_VERIFY;HAVE_SEQUENCE;HAVE_STATISTICS;DIAGNOSTIC;PAGESIZE;PS1K;PS4K;PS8K;PS16K;PS32K;CACHESIZE;CS32MB;CS16MB;CS64MB;CS512MB;Performance
1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;5.84551712820513
1;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;10.7331582051282
1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;10.917801425
1;0;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;1;0.746494135135135
1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0.75767641025641
1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0.482040052631579
1;0;1;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0.74442558974359
1;0;0;0;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0.503539666666667
1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;10.9184204871795
1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;0;0.514011078947368
1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;0;0;2.0416451025641
1;0;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;0.754704487179487
1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0.485591615384615
1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0.5044075
1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0.582306230769231
1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;2.02860943243243
1;0;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0.757554358974359
1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0.480289820512821
1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0.48593917948718
1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0.499176794871795
1;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;10.7632543243243
1;1;0;0;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;3.27968912820513
1;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;10.7295051794872
1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;10.928463051282
1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0.617643846153846
1;1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;2.03903692307692
1;1;1;1;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;21.2629071578947
1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;19.9973178461538
1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;21.2674378684211
1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0.61270082051282
1;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;21.2956867297297
1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0.614594205128205
1;1;1;0;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;21.2102822777778
1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0.616064289473684
1;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0.641279128205128
1;1;0;0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;19.9785889230769
1;1;0;0;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;19.971246027027
1;1;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;19.9700950789474
1;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1.30697674358974
1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0.573065948717949
1;0;1;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;1;1.26438105128205
1;1;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;21.2342744473684
1;1;1;1;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;21.3009303589744
1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;1;21.1878737631579
1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0.917929
1;0;0;0;1;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0.960257051282051
1;1;0;0;0;1;1;0;1;0;0;0;0;1;1;1;0;0;0;37.7488995
1;0;1;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;2.14721894736842
1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;1;0;0;0;38.9977301794872
1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;38.8715203333333
1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0.909833076923077
1;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;1;0.930098842105263
1;0;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;2.10216756410256
1;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;1;38.9853895641026
1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;38.8810875789474
1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0.929779692307692
1;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0.914675692307692
1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0.947760794871795
1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;37.7474238205128
1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0.950210564102564
1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;2.37849076923077
1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;1;0;0;2.06908446153846
