root;encryption;compression;compressionBzip2;compressionGzip;compressionLzo;compressionZpaq;compressionLrzip;level;level1;level2;level3;level4;level5;level6;level7;level8;level9;unlimitedWindowSize;disableCompressibilityTesting;Performance
1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;208350
1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;41150
1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;43680
1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;46950
1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;240110
1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;249760
1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;258170
1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;263330
1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;266710
1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;40550
1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;47130
1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;43330
1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;45980
1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;828190
1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;52800
1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;255810
1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;682360
1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;2272890
