root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;0;0;0;0;0;0;0;1;0;210.34
1;1;1;0;0;0;0;0;0;0;1;0;219.153333333333
1;1;0;0;0;1;0;0;0;0;1;1;212.92
1;1;1;0;0;0;0;0;0;0;0;1;267.426666666667
1;1;1;0;0;0;1;0;0;0;1;0;222.236666666667
1;1;0;0;0;1;1;0;0;0;1;1;214.243333333333
1;1;0;1;0;0;1;0;0;0;0;0;224.073333333333
1;1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;1;1;0;1;0;0;0;0;1;1;247.803333333333
1;1;0;1;0;1;1;1;0;0;0;0;232.66
1;1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;0;1;0;0;0;0;0;0;0;0;219.636666666667
1;1;0;0;1;0;0;0;0;0;0;0;208.92
1;1;0;0;0;1;0;0;0;0;0;0;208.046666666667
1;1;0;0;0;0;1;0;0;0;0;0;206.9
1;1;0;0;0;0;0;1;0;0;0;0;204.986666666667
1;1;0;0;0;0;0;0;1;0;0;0;204.053333333333
1;1;0;0;0;0;0;0;0;1;0;0;201.153333333333
1;1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;1;0;1;1;1;0;0;0;0;1;239.496666666667
1;1;0;0;0;0;0;1;1;1;1;0;205.99
1;1;0;1;1;0;0;0;0;1;1;1;248.02
1;1;1;1;1;1;1;0;1;0;1;1;260.693333333333
1;1;1;1;1;1;1;0;1;1;1;1;267.51
1;1;1;1;1;1;1;1;0;1;0;1;263.586666666667
1;1;1;1;1;1;1;1;0;1;1;1;269.47
1;1;1;1;1;1;1;1;1;0;1;1;262.113333333333
1;1;1;1;1;1;1;1;1;1;0;1;252.446666666667
1;1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;1;0;1;0;0;0;1;0;1;0;0;221.166666666667
1;1;1;0;0;0;0;0;1;1;1;0;225.62
1;1;1;1;1;0;0;0;0;0;0;0;244.03
1;1;1;1;1;0;1;1;1;1;1;0;256.183333333333
1;1;0;0;0;1;1;0;0;1;0;0;203.933333333333
1;1;1;1;1;1;1;0;0;0;0;0;243.283333333333
1;1;1;1;1;1;1;0;1;0;0;0;254.89
1;1;1;1;1;1;1;0;1;1;0;0;251.013333333333
1;1;1;1;1;1;1;0;1;1;1;0;255.873333333333
1;1;1;1;1;1;1;1;1;1;1;0;245.343333333333
1;1;0;0;0;0;1;0;0;1;1;1;216.716666666667
1;1;0;0;0;1;0;1;1;0;0;0;207.89
1;1;0;0;1;0;1;0;0;0;0;1;266.19
1;1;0;0;1;0;1;1;0;0;0;1;265.69
1;1;1;0;0;0;0;0;1;1;0;1;230.236666666667
1;1;1;0;1;0;1;1;1;1;1;1;254.59
1;1;1;0;0;1;0;1;1;1;1;1;239.036666666667
1;1;1;0;1;1;1;0;1;0;0;1;252.893333333333
1;1;0;0;0;0;0;0;1;1;1;0;201.52
1;1;1;1;0;1;1;0;0;1;1;1;251.363333333333
1;1;1;1;0;1;1;1;1;1;0;1;251.813333333333
1;1;0;1;1;0;1;1;1;1;1;1;251.15
1;1;1;1;1;1;0;1;1;1;0;1;262.596666666667
1;1;1;1;1;1;0;1;1;1;1;1;267.316666666667
