root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;0;0;0;0;0;0;0;1;0;210.34
1;1;1;0;0;0;0;0;0;0;1;0;219.153333333333
1;1;0;0;0;1;0;0;0;0;1;0;199.683333333333
1;1;0;0;0;0;0;0;0;0;1;1;212.446666666667
1;1;0;0;0;1;0;0;0;0;1;1;212.92
1;1;0;0;0;0;0;1;0;0;1;1;214.37
1;1;1;0;0;1;0;0;0;0;0;0;232.2
1;1;1;0;0;0;0;0;0;0;0;1;267.426666666667
1;1;1;0;0;0;1;0;0;0;0;0;230.74
1;1;1;0;0;0;1;0;0;0;1;0;222.236666666667
1;1;0;0;0;1;1;0;0;0;1;1;214.243333333333
1;1;1;0;0;0;1;0;0;0;0;1;238.753333333333
1;1;1;0;0;1;1;0;0;0;1;1;232.216666666667
1;1;0;1;0;0;1;0;0;0;0;0;224.073333333333
1;1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;1;1;0;0;0;0;0;0;0;1;238.23
1;1;1;1;0;0;0;0;0;0;1;1;246.003333333333
1;1;1;1;0;1;0;0;0;0;1;1;247.803333333333
1;1;0;0;0;0;1;1;0;0;0;0;205.206666666667
1;1;0;1;0;1;1;1;0;0;0;0;232.66
1;1;1;0;0;0;0;1;0;0;0;0;229.166666666667
1;1;1;1;0;1;1;1;0;0;0;0;246.496666666667
1;1;0;0;0;0;0;1;0;0;0;1;217.396666666667
1;1;0;1;0;0;0;1;0;0;0;1;234.866666666667
1;1;0;0;0;0;1;1;0;0;0;1;217.68
1;1;0;0;0;1;0;1;0;0;0;1;219.313333333333
1;1;1;0;0;0;0;1;0;0;0;1;237.133333333333
1;1;1;0;0;1;1;1;0;0;0;1;255.12
1;1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;0;1;0;0;0;0;0;0;0;0;219.636666666667
1;1;0;0;1;0;0;0;0;0;0;0;208.92
1;1;0;0;0;1;0;0;0;0;0;0;208.046666666667
1;1;0;0;0;0;1;0;0;0;0;0;206.9
1;1;0;0;0;0;0;1;0;0;0;0;204.986666666667
1;1;0;0;0;0;0;0;1;0;0;0;204.053333333333
1;1;0;0;0;0;0;0;0;1;0;0;201.153333333333
1;1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;1;1;0;1;0;1;1;1;0;1;1;248.063333333333
1;1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;1;0;1;1;1;0;0;0;0;1;239.496666666667
1;1;0;0;0;0;0;1;1;1;1;0;205.99
1;1;1;1;0;0;0;0;1;0;0;0;242.916666666667
1;1;1;1;1;0;1;0;1;1;1;1;266.516666666667
1;1;0;0;0;0;0;0;1;0;0;1;216.636666666667
1;1;1;0;1;0;0;1;1;1;1;0;240.993333333333
1;1;0;1;1;0;0;0;0;1;1;1;248.02
1;1;0;0;1;0;0;0;1;0;0;1;246.956666666667
1;1;1;0;1;0;0;0;0;0;0;0;248.016666666667
1;1;1;0;0;0;0;0;1;0;0;0;227.853333333333
1;1;1;0;0;0;0;0;0;1;0;0;224.43
1;1;0;1;1;0;0;0;0;0;0;0;224.95
1;1;0;0;1;0;1;0;0;0;0;0;218.153333333333
