HAVE_CRYPTO;HAVE_HASH;HAVE_REPLICATION;HAVE_VERIFY;HAVE_SEQUENCE;HAVE_STATISTICS;DIAGNOSTIC;PAGESIZE;PS1K;PS4K;PS8K;PS16K;PS32K;CACHESIZE;CS32MB;CS16MB;CS64MB;CS512MB;Performance
0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0.502896333333333
0;1;0;0;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0.526568538461538
0;0;1;0;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0.474230538461539
1;0;0;0;1;1;1;1;0;1;0;0;0;1;1;0;0;0;6.54155320512821
1;0;1;0;1;1;1;1;0;1;0;0;0;1;1;0;0;0;6.55013617948718
1;1;0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;5.85854202564103
0;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0.53221558974359
1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;5.84551712820513
0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0.478544333333333
0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0.75464147368421
0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0.501547205128205
0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0.510615487179487
0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0.502242282051282
0;0;1;1;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0.497255897435897
0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0.508516763157895
1;1;1;0;0;1;1;1;0;0;1;0;0;1;0;0;0;1;10.9158494102564
0;0;0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0.520164128205128
1;1;0;1;1;1;0;1;1;0;0;0;0;1;1;0;0;0;2.02370268421053
1;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;2.08628448717949
1;0;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;1;10.7366211794872
1;0;1;0;1;1;1;1;0;0;1;0;0;1;0;0;0;1;10.7373837948718
0;1;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0.75369317948718
1;1;1;0;1;1;1;1;0;0;1;0;0;1;0;0;0;1;10.9228429459459
0;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;1;0.746494135135135
1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;10.9232195641026
0;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0.753422184210526
1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;10.9074773947368
0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0.482040052631579
1;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;10.9172199487179
0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0.752133743589744
0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0.754040923076923
0;1;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0.732406631578947
0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0.506829256410256
0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0.750367102564102
0;0;0;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0.503539666666667
0;1;0;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0.745916
1;1;0;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;10.9035487179487
0;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0.773078230769231
0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0.40187802631579
1;0;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;0;10.7357454871795
0;0;1;0;1;1;1;1;0;0;1;0;0;1;1;0;0;0;0.516918846153846
0;1;1;0;1;1;1;1;0;0;1;0;0;1;1;0;0;0;0.754568615384615
0;0;0;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;0.520639947368421
1;0;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;10.748161974359
0;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;0.759354820512821
1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;2.07724035897436
1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;10.9305218421053
0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0.485591615384615
0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0.753564461538461
0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0.512697487179487
0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0.768409358974359
0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0.5044075
0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0.73776841025641
0;0;1;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0.498653717948718
0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0.582306230769231
1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;10.9212218421053
1;0;0;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;10.7590616923077
1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;2.02860943243243
0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0.748528324324324
0;0;0;1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;0.505390179487179
0;1;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0.76623758974359
1;0;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;0;10.7489216923077
1;1;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;0;10.9400548421053
0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0.521863871794871
1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;10.7534426486487
1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;10.9168642368421
0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0.480289820512821
0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0.498180564102564
0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0.511676315789474
0;0;1;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0.498075435897436
0;0;0;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0.522803615384615
0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0.48593917948718
0;0;1;0;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0.518332102564103
0;0;0;1;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0.505772256410256
0;0;0;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0.522667025641026
0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0.750865128205128
0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0.753704717948718
0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0.73257817948718
0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0.738733894736842
0;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0.74373958974359
0;1;1;1;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0.754564153846154
0;1;0;0;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0.753086666666667
0;1;1;0;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0.759668717948718
1;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;10.7471029210526
1;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;1;0;10.9022232368421
1;0;0;0;1;1;1;1;0;0;1;0;0;1;0;0;1;0;10.7422339230769
1;1;1;0;1;1;1;1;0;0;1;0;0;1;0;0;1;0;10.941460974359
1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;10.727516
1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;10.928463051282
