time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;0;0;0;1;0;0;0;0;0;1;220.08
1;0;0;0;0;1;0;0;0;0;1;219.496666666667
1;0;0;0;1;1;0;0;0;0;1;218.073333333333
1;0;1;0;1;0;0;0;0;0;0;234.08
1;0;0;0;0;0;0;0;0;0;0;210.44
1;0;1;0;0;0;0;0;0;0;0;219.636666666667
1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;0;1;1;1;1;0;1;1;0;0;229.68
1;0;0;1;1;1;0;0;1;0;0;213.096666666667
1;0;0;0;0;0;0;1;0;0;1;216.636666666667
1;0;1;1;0;0;0;0;0;0;0;224.95
1;0;1;0;0;0;0;0;1;0;0;218.816666666667
1;0;0;1;1;0;0;0;0;0;0;217.29
1;0;0;0;1;0;0;0;1;0;0;201.546666666667
1;0;0;0;0;0;1;1;0;0;0;202.386666666667
1;0;0;0;0;0;0;1;1;0;0;199.953333333333
1;0;0;1;0;1;0;0;1;1;0;213.603333333333
1;0;0;1;1;1;0;0;0;1;0;210.506666666667
1;0;0;1;1;1;0;1;0;1;0;211.48
1;0;0;1;1;1;0;0;1;1;0;215.733333333333
1;0;0;0;0;0;1;1;1;0;0;204.176666666667
1;0;1;0;0;0;1;1;1;0;0;221.01
1;0;1;1;0;0;0;0;1;0;0;227.013333333333
1;0;1;1;0;0;1;1;1;0;0;230.686666666667
1;0;0;0;0;1;0;0;1;1;0;203.53
1;0;1;1;1;0;0;0;0;0;0;224.326666666667
1;0;1;1;1;0;0;0;1;0;0;227.75
1;0;1;1;1;0;1;0;1;0;0;227.733333333333
1;0;1;1;1;0;0;1;0;0;0;232.143333333333
1;0;1;1;1;0;0;1;1;0;0;229.946666666667
1;0;1;1;1;0;1;1;1;0;0;229.56
1;0;1;1;1;1;0;0;0;0;0;223.773333333333
1;0;1;1;1;1;0;0;1;0;0;228.973333333333
1;0;1;1;1;1;1;1;1;0;0;223.52
1;0;0;0;1;0;0;1;1;0;0;200.82
1;0;0;0;1;1;0;0;1;1;0;205.47
1;0;0;0;0;1;0;1;0;0;1;219.306666666667
1;0;0;0;0;1;0;1;1;0;1;217.073333333333
1;0;0;0;1;0;1;1;0;0;0;207.89
1;0;0;0;1;0;1;1;1;0;0;205.74
1;0;0;1;1;1;0;0;0;0;1;264.51
1;0;1;0;0;0;0;1;1;0;1;231
1;0;1;0;0;1;0;1;1;0;1;234.25
1;0;1;0;1;0;0;1;1;0;1;231.756666666667
1;0;1;0;1;1;0;1;1;0;1;234.92
1;0;0;1;1;0;0;0;0;1;0;208.986666666667
1;0;0;1;1;0;0;0;1;0;0;211.273333333333
1;0;1;1;0;0;0;1;1;0;1;245.496666666667
1;0;1;1;0;1;0;1;1;0;1;249.833333333333
1;0;0;1;1;0;0;1;1;0;0;214.153333333333
1;0;0;1;1;0;1;1;1;0;0;214.313333333333
1;0;1;1;1;0;0;1;1;0;1;246.006666666667
1;0;1;1;1;0;1;1;1;0;1;250.45
1;0;0;1;0;1;0;0;0;1;0;209.583333333333
1;0;1;1;1;1;0;1;1;0;1;247.31
