root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;1;0;0;0;0;0;0;0;1;0;219.153333333333
1;1;0;0;0;1;0;0;0;0;1;1;212.92
1;1;1;0;0;1;0;0;0;0;0;0;232.2
1;1;1;0;0;0;0;0;0;0;0;1;267.426666666667
1;1;1;0;0;0;1;0;0;0;0;0;230.74
1;1;1;0;0;0;1;0;0;0;1;0;222.236666666667
1;1;0;1;0;0;1;0;0;0;0;0;224.073333333333
1;1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;0;1;0;1;1;0;0;0;1;0;218.123333333333
1;1;1;1;0;1;0;0;0;0;1;1;247.803333333333
1;1;1;0;0;0;0;1;0;0;0;0;229.166666666667
1;1;1;1;0;1;1;1;0;0;0;1;254.496666666667
1;1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;0;0;0;1;0;0;0;0;0;0;208.046666666667
1;1;0;0;0;0;1;0;0;0;0;0;206.9
1;1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;1;1;1;1;1;1;0;1;1;0;1;262.94
1;1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;1;1;1;0;0;0;1;1;1;1;262.736666666667
1;1;1;0;1;1;1;0;0;0;0;1;239.496666666667
1;1;0;0;1;0;1;0;0;0;1;1;256.06
1;1;0;1;1;0;0;0;0;1;1;1;248.02
1;1;1;0;1;0;0;0;0;0;0;0;248.016666666667
1;1;1;0;0;0;0;0;1;0;0;0;227.853333333333
1;1;1;0;0;0;0;0;0;1;0;0;224.43
1;1;1;1;1;1;1;0;1;1;1;1;267.51
1;1;1;1;1;1;1;1;0;1;1;1;269.47
1;1;0;1;1;1;1;1;1;0;1;1;249.36
1;1;1;1;1;1;1;1;1;0;1;1;262.113333333333
1;1;1;1;1;1;1;1;1;1;0;1;252.446666666667
1;1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;1;0;0;1;1;1;0;1;1;1;0;215.946666666667
1;1;0;1;0;0;0;1;1;1;1;0;223.296666666667
1;1;0;1;0;1;0;0;1;1;1;0;219.913333333333
1;1;1;1;1;0;0;0;0;0;0;0;244.03
1;1;0;0;0;1;1;0;0;1;0;0;203.933333333333
1;1;1;1;1;1;1;0;0;0;0;0;243.283333333333
1;1;1;1;1;1;1;1;0;0;0;0;244.253333333333
1;1;1;1;1;1;1;1;1;0;0;0;241.693333333333
1;1;1;1;1;1;1;1;1;1;0;0;240.543333333333
1;1;1;1;1;1;1;1;1;1;1;0;245.343333333333
1;1;0;0;0;0;1;0;1;1;0;1;217.073333333333
1;1;0;0;0;1;1;0;0;1;0;1;216.296666666667
1;1;0;0;1;0;1;0;0;0;0;1;266.19
1;1;0;0;1;0;1;0;1;1;1;1;260.413333333333
1;1;1;0;1;1;0;0;0;1;1;1;247.373333333333
1;1;1;0;1;1;0;0;1;1;1;1;251.25
1;1;1;0;0;1;1;1;0;1;1;1;236.38
1;1;0;0;1;0;0;1;1;1;1;0;215.883333333333
1;1;1;1;0;1;1;0;1;1;0;1;250.533333333333
1;1;1;1;1;0;1;0;0;0;1;1;260.496666666667
1;1;1;1;1;0;1;1;1;1;1;1;268.416666666667
1;1;1;1;1;1;0;1;0;0;1;1;263.786666666667
1;1;1;1;1;1;0;1;1;0;1;1;261.363333333333
