time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;0;0;0;1;0;0;0;0;1;1;212.92
1;0;0;0;0;1;0;0;0;1;1;213.48
1;1;1;0;1;1;0;0;0;0;0;245.756666666667
1;1;0;0;0;1;1;0;0;0;0;229.676666666667
1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;0;0;1;0;1;1;1;1;0;228.716666666667
1;1;1;1;1;1;0;0;0;1;1;261.573333333333
1;1;1;1;1;1;0;0;1;1;1;263.82
1;0;0;1;0;1;0;1;0;0;0;214.886666666667
1;1;1;1;1;1;1;0;0;0;1;252.683333333333
1;1;1;1;1;1;1;0;1;1;1;269.47
1;0;1;1;1;1;1;1;1;1;1;265.816666666667
1;0;0;1;1;1;0;1;0;0;0;212.713333333333
1;0;1;0;0;0;1;1;0;1;0;218.89
1;0;1;1;0;0;1;1;1;1;0;232.29
1;0;1;1;0;1;1;1;1;1;0;232.523333333333
1;0;1;1;1;0;1;1;0;1;0;227.99
1;0;1;0;1;1;0;0;1;0;0;220.37
1;1;0;0;0;0;0;1;0;1;0;224.733333333333
1;1;1;0;0;0;0;0;1;1;0;238.783333333333
1;1;1;0;1;1;1;1;0;1;0;241.78
1;0;0;0;1;0;0;1;0;1;0;204.05
1;1;0;1;0;0;0;1;0;1;0;235.173333333333
1;1;1;1;0;1;0;1;0;0;0;253.256666666667
1;1;1;1;1;0;0;1;1;1;0;252.513333333333
1;0;0;0;0;0;1;1;0;0;1;215.13
1;0;0;0;1;0;0;1;0;0;1;217.063333333333
1;0;0;0;1;1;0;1;0;0;1;215.02
1;0;0;0;1;1;1;0;1;0;1;216.063333333333
1;0;0;1;0;0;1;1;1;1;1;264.64
1;0;0;1;1;0;0;0;0;1;1;255.436666666667
1;0;0;1;1;0;1;0;1;1;1;259.5
1;0;0;1;1;0;1;1;0;1;1;260.823333333333
1;0;0;1;0;1;0;1;0;0;1;263.58
1;0;0;1;0;1;1;1;1;1;1;267.07
1;1;0;0;0;0;1;0;1;0;1;235.733333333333
1;1;0;0;0;0;1;1;1;1;1;237.896666666667
1;1;0;1;1;0;0;0;0;1;1;245.21
1;1;0;1;1;0;0;1;0;1;1;244.846666666667
1;1;0;0;1;1;0;0;1;0;1;236.64
1;1;0;0;1;1;1;1;0;1;1;234.45
1;0;1;0;0;0;0;1;0;0;1;234.266666666667
1;0;0;1;0;0;1;1;1;0;0;214.25
1;0;1;0;0;1;1;1;1;0;1;235.073333333333
1;0;0;1;1;0;0;0;1;1;0;212.926666666667
1;1;1;0;1;0;0;1;0;1;1;247.613333333333
1;0;0;1;1;0;0;1;0;1;0;209.84
1;0;1;1;0;0;0;1;1;1;1;246.32
1;0;1;1;0;1;1;0;0;0;1;250.243333333333
1;1;1;1;0;0;0;1;0;0;1;264.993333333333
1;1;1;1;0;1;1;0;1;1;1;268.796666666667
1;1;1;1;1;0;1;0;0;1;1;263.786666666667
1;1;1;1;1;0;1;1;0;1;1;261.363333333333
1;1;1;1;1;0;0;1;1;0;1;266.093333333333
1;0;1;1;1;1;0;0;0;0;1;269.38
