time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;0;0;0;0;0;0;1;1;228.3
1;0;0;0;0;0;0;1;0;1;1;216.586666666667
1;1;0;0;1;0;0;0;0;0;0;232.2
1;1;0;0;0;0;0;0;0;0;1;267.426666666667
1;0;0;0;1;1;0;0;0;0;0;205.946666666667
1;0;0;0;1;1;0;0;0;1;0;200.923333333333
1;0;0;0;0;1;0;0;0;0;1;219.496666666667
1;1;0;0;0;1;0;0;0;0;1;238.753333333333
1;1;0;0;1;1;0;0;0;0;1;255.643333333333
1;0;1;0;0;1;0;0;0;0;0;224.073333333333
1;1;1;0;0;1;0;0;0;0;1;255.213333333333
1;0;1;0;1;0;0;0;0;0;1;237.696666666667
1;1;1;0;1;1;1;0;0;0;0;246.496666666667
1;0;0;0;0;1;1;0;0;1;0;205.363333333333
1;1;0;0;0;1;1;0;0;1;0;227.183333333333
1;1;1;0;0;1;1;0;0;1;0;240.34
1;0;1;0;1;0;1;0;0;1;0;218.726666666667
1;1;0;0;1;1;1;0;0;1;0;227.64
1;0;0;0;0;1;1;0;0;0;1;217.68
1;0;0;0;1;0;1;0;0;0;1;219.313333333333
1;0;0;0;1;0;1;0;0;1;1;214.886666666667
1;0;0;0;1;1;1;0;0;1;1;219.076666666667
1;1;0;0;1;1;1;0;0;0;1;255.12
1;1;0;0;1;1;1;0;0;1;1;234.053333333333
1;1;1;0;1;1;1;0;0;0;1;254.496666666667
1;0;1;0;0;0;0;0;0;0;0;219.636666666667
1;0;0;0;0;0;1;0;0;0;0;204.986666666667
1;0;1;1;1;1;1;0;0;0;0;224.506666666667
1;1;0;0;0;0;0;1;1;0;0;221.333333333333
1;1;1;1;1;1;0;1;1;0;1;262.94
1;1;0;0;1;0;1;1;1;1;0;228.716666666667
1;1;1;1;0;1;1;0;1;1;0;255.47
1;1;1;0;0;0;0;0;1;1;1;248.69
1;0;0;0;0;1;1;1;0;0;0;203.19
1;0;0;1;0;1;0;0;0;1;1;256.06
1;0;1;0;1;1;1;1;1;1;1;237.36
1;1;1;1;0;1;1;1;0;0;1;264.926666666667
1;0;1;0;1;1;0;1;1;0;0;219.076666666667
1;0;1;1;0;1;1;1;1;0;1;249.826666666667
1;1;0;1;1;0;1;0;1;1;1;253.82
1;1;1;0;0;0;0;1;0;0;0;242.916666666667
1;0;1;0;1;1;1;0;1;1;1;235.78
1;1;0;1;1;1;0;1;0;0;0;241.896666666667
1;1;0;0;1;0;1;1;0;1;0;224.296666666667
1;1;0;0;0;0;0;1;0;0;0;227.853333333333
1;1;0;0;0;0;0;0;1;0;0;224.43
1;0;1;0;0;0;0;1;0;0;0;221.376666666667
1;0;0;1;1;0;0;0;0;0;0;217.29
1;0;0;0;0;0;0;1;1;0;0;199.953333333333
1;0;0;1;0;1;0;0;1;1;0;213.603333333333
1;1;1;1;1;1;0;0;1;0;1;265.423333333333
1;0;1;1;1;1;1;0;1;1;1;251.523333333333
1;1;1;1;1;1;1;0;0;0;1;252.683333333333
1;0;0;1;0;1;0;1;1;1;0;212.053333333333
1;0;0;1;1;1;0;1;0;0;0;212.713333333333
1;0;0;1;1;1;0;1;1;0;0;214.406666666667
1;0;0;1;1;1;0;1;1;1;0;215.946666666667
1;0;0;1;0;1;1;0;0;0;0;217.236666666667
1;0;0;1;0;1;1;0;1;0;0;214.38
1;0;0;1;0;1;1;0;1;1;0;215.943333333333
1;0;0;1;1;1;1;0;1;0;0;213.406666666667
1;0;0;1;0;1;1;1;0;0;0;218.233333333333
1;0;0;1;0;1;1;1;1;1;0;218.323333333333
1;0;1;0;0;0;0;1;0;1;0;220.396666666667
1;0;0;0;0;0;1;0;1;1;0;205.13
1;0;1;0;0;1;1;0;1;0;0;219.333333333333
1;0;1;1;0;0;0;0;1;0;0;227.013333333333
1;0;1;1;1;0;0;0;0;1;0;225.34
1;0;1;1;1;0;1;0;0;1;0;230.573333333333
