time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;0;1;0;0;0;0;0;0;1;0;216.403333333333
1;0;0;0;1;0;0;0;0;1;0;199.683333333333
1;0;0;0;0;0;1;0;0;1;0;200.66
1;0;0;0;0;0;0;1;0;1;0;203.18
1;0;1;0;0;0;0;0;0;1;1;230.74
1;1;0;0;1;0;0;0;0;0;0;232.2
1;0;1;0;1;0;0;0;0;0;0;234.08
1;0;0;0;1;0;1;0;0;1;0;201.703333333333
1;0;0;0;0;0;0;0;0;0;0;210.44
1;0;1;0;0;0;0;0;0;0;0;219.636666666667
1;1;0;1;1;0;0;0;1;1;0;234.55
1;1;0;1;0;0;1;0;0;1;0;232.86
1;0;1;1;0;0;0;0;0;0;0;224.95
1;0;1;0;0;0;0;0;1;0;0;218.816666666667
1;0;0;1;1;0;0;0;0;0;0;217.29
1;0;0;0;0;0;0;1;1;0;0;199.953333333333
1;0;1;0;0;0;0;1;1;0;0;217.286666666667
1;0;1;0;0;0;0;1;0;1;0;220.396666666667
1;0;1;1;0;0;0;0;0;1;0;224.49
1;0;1;1;0;0;0;0;1;0;0;227.013333333333
1;0;1;1;1;0;0;0;0;0;0;224.326666666667
1;0;1;1;1;0;0;0;0;1;0;225.34
1;0;1;1;1;0;0;0;1;0;0;227.75
1;0;1;1;1;0;0;0;1;1;0;228.256666666667
1;0;1;1;1;0;0;1;0;0;0;232.143333333333
1;0;1;1;1;0;0;1;0;1;0;225.796666666667
1;0;1;1;1;0;0;1;1;0;0;229.946666666667
1;0;1;1;1;0;0;1;1;1;0;231.686666666667
1;1;0;0;1;0;0;0;1;0;0;226.7
1;0;0;0;1;0;0;1;1;0;0;200.82
1;0;0;0;1;0;0;1;0;1;0;204.05
1;1;0;1;1;0;0;0;0;1;0;231.33
1;0;0;0;0;0;1;0;1;1;1;218.433333333333
1;0;0;0;1;0;0;0;1;0;1;213.86
1;0;0;0;1;0;1;0;1;1;1;218.02
1;0;0;1;1;0;0;0;0;0;1;266.323333333333
1;0;0;1;1;0;0;0;1;0;1;257.17
1;0;0;1;1;0;0;0;1;1;1;261.836666666667
1;1;0;0;0;0;0;0;1;0;1;232.616666666667
1;1;0;1;0;0;0;0;1;1;1;246.39
1;1;0;0;1;0;0;0;1;0;1;235.21
1;1;0;0;1;0;1;0;1;0;1;236.976666666667
1;1;0;0;1;0;1;0;1;1;1;235.946666666667
1;1;0;1;1;0;0;0;1;0;1;251.09
1;0;1;0;0;0;0;0;1;0;1;231.996666666667
1;0;1;0;0;0;0;0;1;1;1;233.446666666667
1;0;1;0;1;0;0;0;1;1;1;233.23
1;0;0;1;1;0;0;0;1;0;0;211.273333333333
1;0;1;1;0;0;0;0;1;0;1;247.466666666667
1;0;0;1;1;0;0;1;0;1;0;209.84
1;0;1;1;1;0;0;0;0;0;1;269.516666666667
1;0;1;1;1;0;0;0;1;0;1;248.186666666667
1;0;1;1;1;0;0;0;1;1;1;248.416666666667
1;0;1;1;1;0;0;1;0;0;1;249.493333333333
1;0;1;1;1;0;0;1;1;0;1;246.006666666667
