time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;0;1;0;0;0;0;0;0;1;0;216.403333333333
1;0;0;0;1;0;0;0;0;1;0;199.683333333333
1;0;0;0;0;0;0;0;1;1;0;202.233333333333
1;0;1;0;1;0;0;0;0;0;0;234.08
1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;1;0;1;0;0;0;0;0;1;254.34
1;0;1;0;0;0;1;0;0;0;0;222.433333333333
1;0;0;0;0;1;1;0;0;0;0;205.206666666667
1;0;1;0;0;1;1;0;0;0;0;222.52
1;0;1;0;1;0;1;0;0;0;0;222.823333333333
1;0;1;0;0;0;1;0;0;0;1;234.866666666667
1;0;1;0;0;1;1;0;0;0;1;234.42
1;1;1;0;0;0;1;0;0;0;1;252.836666666667
1;0;0;0;0;0;0;0;0;0;0;210.44
1;0;1;0;0;0;0;0;0;0;0;219.636666666667
1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;1;1;0;1;0;0;1;0;1;264.47
1;1;0;0;0;0;0;0;1;0;0;224.43
1;0;1;1;0;0;0;0;0;0;0;224.95
1;0;0;1;1;0;0;0;0;0;0;217.29
1;0;1;0;0;0;0;0;1;1;0;219.283333333333
1;0;1;0;0;1;0;0;1;0;0;219.966666666667
1;0;1;0;0;1;1;0;1;0;0;219.333333333333
1;0;1;1;0;0;0;0;0;1;0;224.49
1;0;1;1;1;0;0;0;0;0;0;224.326666666667
1;0;1;1;1;0;0;0;0;1;0;225.34
1;0;1;1;1;0;0;0;1;0;0;227.75
1;0;1;1;1;0;0;0;1;1;0;228.256666666667
1;0;1;1;1;0;1;0;0;0;0;230.08
1;0;0;0;0;1;1;0;1;0;0;202.063333333333
1;1;0;0;1;0;0;0;1;0;0;226.7
1;1;1;0;0;0;0;0;1;0;0;240.163333333333
1;1;1;0;1;0;0;0;1;0;0;242.806666666667
1;0;0;0;1;0;0;0;1;1;0;202.933333333333
1;1;1;0;0;1;1;0;1;0;0;245.196666666667
1;1;1;1;0;0;0;0;0;0;0;244.03
1;1;0;1;1;0;0;0;0;0;0;257.513333333333
1;1;1;1;1;0;0;0;1;0;0;253.153333333333
1;1;1;1;1;0;0;1;0;0;0;256.473333333333
1;0;0;0;0;1;1;0;1;0;1;215.19
1;0;0;1;1;0;0;0;0;0;1;266.323333333333
1;1;0;0;0;0;1;0;1;0;1;235.733333333333
1;1;0;0;0;1;0;0;1;0;1;235.513333333333
1;1;0;0;0;1;1;0;1;0;1;233.116666666667
1;0;1;0;0;1;1;0;1;0;1;233
1;1;1;0;0;0;0;0;1;0;1;249.99
1;0;0;1;1;0;0;0;1;1;0;212.926666666667
1;1;1;0;0;0;1;0;1;0;1;251.706666666667
1;0;0;1;1;0;1;0;0;0;0;214.343333333333
1;1;1;0;0;1;0;0;1;0;1;251.933333333333
1;1;1;0;1;1;0;0;1;0;1;252.276666666667
1;1;1;0;0;1;1;0;1;0;1;253.743333333333
1;0;1;1;1;0;0;0;0;0;1;269.516666666667
1;0;1;1;1;0;0;0;1;0;1;248.186666666667
1;1;1;1;1;0;0;0;0;0;1;252.5
