root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;1;0;0;0;0;0;0;0;1;0;219.153333333333
1;1;1;0;0;1;0;0;0;0;0;0;232.2
1;1;1;0;0;0;0;0;0;0;0;1;267.426666666667
1;1;1;0;0;0;1;0;0;0;0;0;230.74
1;1;1;0;0;0;1;0;0;0;1;0;222.236666666667
1;1;0;1;0;0;1;0;0;0;0;0;224.073333333333
1;1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;0;1;0;1;1;0;0;0;1;1;233.003333333333
1;1;0;1;0;1;1;1;0;0;0;0;232.66
1;1;1;0;0;0;0;1;0;0;0;0;229.166666666667
1;1;0;0;0;0;1;1;0;0;1;1;218.296666666667
1;1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;0;0;0;1;0;0;0;0;0;0;208.046666666667
1;1;0;0;0;0;1;0;0;0;0;0;206.9
1;1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;1;1;0;1;0;1;1;1;0;1;1;248.063333333333
1;1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;1;0;1;1;1;0;0;0;0;1;239.496666666667
1;1;0;1;1;0;0;0;0;1;1;1;248.02
1;1;1;0;1;0;0;0;0;0;0;0;248.016666666667
1;1;1;0;0;0;0;0;1;0;0;0;227.853333333333
1;1;1;0;0;0;0;0;0;1;0;0;224.43
1;1;0;1;1;1;1;0;1;1;1;1;248.583333333333
1;1;1;1;1;1;1;0;1;1;1;1;267.51
1;1;1;1;1;1;1;1;0;0;0;1;252.683333333333
1;1;1;1;1;1;1;1;0;1;0;1;263.586666666667
1;1;1;1;1;1;1;1;0;1;1;1;269.47
1;1;1;1;1;1;1;1;1;0;1;1;262.113333333333
1;1;1;1;1;1;1;1;1;1;0;1;252.446666666667
1;1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;1;0;1;0;0;0;1;1;1;1;0;223.296666666667
1;1;0;1;0;0;1;0;1;1;1;0;223.07
1;1;1;0;0;0;0;1;1;1;1;0;229.79
1;1;0;0;0;0;1;1;1;1;1;0;206.35
1;1;1;1;1;0;0;0;0;0;0;0;244.03
1;1;1;1;1;1;1;0;0;0;0;0;243.283333333333
1;1;1;1;1;1;1;0;1;0;0;0;254.89
1;1;1;1;1;1;1;0;1;1;0;0;251.013333333333
1;1;1;1;1;1;1;0;1;1;1;0;255.873333333333
1;1;1;1;1;1;1;1;1;0;1;0;250.863333333333
1;1;1;1;1;1;1;1;1;1;1;0;245.343333333333
1;1;0;0;0;1;0;0;0;1;1;1;215.993333333333
1;1;0;0;1;0;1;0;0;0;0;1;266.19
1;1;0;0;1;0;1;1;0;0;0;1;265.69
1;1;1;0;0;1;0;1;1;1;1;1;239.036666666667
1;1;1;0;0;1;1;0;0;1;1;1;234.773333333333
1;1;1;0;1;1;1;1;1;1;0;1;237.346666666667
1;1;0;1;0;1;1;0;1;0;1;1;233.146666666667
1;1;0;1;0;1;0;1;0;1;1;1;235.373333333333
1;1;1;1;0;1;1;0;0;1;1;1;251.363333333333
1;1;0;1;1;0;0;1;1;1;1;1;251.236666666667
1;1;1;1;1;0;1;0;1;0;0;1;266.45
1;1;1;1;1;0;1;1;0;0;1;1;264.163333333333
1;1;0;1;1;1;0;1;1;0;1;1;248.03
