no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;268.72
1;1;0;0;1;1;1;1;1;0;0;1;1;0;0;1;652.373333333333
1;1;0;1;0;1;1;1;1;0;0;1;1;0;0;1;561.333333333333
1;1;0;1;1;1;1;1;1;0;0;1;1;0;0;1;651.2
1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;555.18
1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;1;645.38
1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;644.033333333333
1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;612.97
1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;604.746666666667
1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;604.123333333333
1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;509.37
1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;1;712.916666666667
1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;1;581.513333333333
1;1;0;0;1;0;1;1;1;0;1;0;1;0;0;1;616.61
1;1;0;0;1;1;1;1;1;0;1;0;1;0;0;1;652.433333333333
1;1;1;0;1;1;1;1;1;0;1;0;1;0;0;1;645.303333333333
1;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;607.536666666667
1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;607.033333333333
1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;1;510.016666666667
1;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;260.41
1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;726.643333333333
1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;744.26
1;0;1;1;1;0;0;1;1;0;1;0;1;0;0;1;733.216666666667
1;0;1;1;1;1;0;1;1;0;1;0;1;0;0;1;809.5
1;0;0;1;1;1;1;1;1;0;1;0;1;0;0;1;671.5
1;0;1;1;1;1;1;1;1;0;1;0;1;0;0;1;665.23
1;1;1;1;0;0;0;0;1;0;1;0;1;0;0;1;583.526666666667
1;1;0;1;0;0;0;1;1;0;1;0;1;0;0;1;589.74
1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;608.68
1;1;0;0;1;0;1;1;1;1;0;0;1;1;0;0;261.206666666667
1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;555.26
1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;643.983333333333
1;1;0;0;1;1;1;1;1;1;0;0;1;1;0;0;291.61
1;1;0;1;0;1;1;1;1;1;0;0;1;1;0;0;286.44
1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;0;279.81
1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;249.41
1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;279.266666666667
1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;270.656666666667
1;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;270.07
1;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;278.196666666667
1;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;262.563333333333
1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;270.706666666667
1;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;262.566666666667
1;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;268.206666666667
1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;270.66
1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;262.653333333333
1;0;1;1;0;0;1;0;1;0;1;0;1;1;0;0;262.17
1;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;256.726666666667
1;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0;246.486666666667
1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;251.573333333333
1;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;256.34
1;1;0;0;1;0;1;1;1;0;1;0;1;1;0;0;263.073333333333
1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;251.636666666667
1;0;1;0;0;1;0;0;1;0;1;0;1;1;0;0;295.49
1;0;1;1;0;1;0;0;1;0;1;0;1;1;0;0;295.426666666667
1;0;1;1;1;1;0;1;1;0;1;0;1;1;0;0;299.626666666667
1;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;286.426666666667
1;1;1;1;1;1;0;0;1;0;1;0;1;1;0;0;279.246666666667
1;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;305.03
1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;0;279.26
1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;275.406666666667
1;0;1;0;1;1;1;1;1;0;1;0;1;1;0;0;299.84
1;1;1;0;1;1;1;1;1;0;1;0;1;1;0;0;279.903333333333
1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;299.733333333333
1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;279.193333333333
1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;271.966666666667
1;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;269.916666666667
