time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;0;0;0;1;0;0;0;0;229.166666666667
1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;1;1;0;0;0;0;0;1;0;0;240.163333333333
1;1;1;1;0;0;0;0;0;1;0;244.91
1;1;1;1;1;1;0;1;0;1;0;248.81
1;1;1;1;1;1;1;1;0;0;0;241.693333333333
1;1;1;1;1;1;1;1;0;1;0;250.863333333333
1;0;0;1;0;0;0;0;1;0;1;243.793333333333
1;0;1;0;1;1;0;0;1;0;1;234.133333333333
1;1;1;1;1;0;0;0;0;0;1;252.5
