root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;0;0;1;0;0;0;0;1;1;212.92
1;1;1;0;0;0;1;0;0;0;1;0;222.236666666667
1;1;0;1;0;0;1;0;0;0;0;0;224.073333333333
1;1;1;1;0;0;0;0;0;0;0;0;232.7
1;1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;1;1;1;1;1;1;0;1;1;1;1;267.51
1;1;1;1;1;0;0;0;0;0;0;0;244.03
1;1;1;1;1;1;1;0;0;0;0;0;243.283333333333
1;1;1;1;1;1;1;0;1;0;0;0;254.89
1;1;0;0;1;0;1;0;0;0;0;1;266.19
