root;HAVE_CRYPTO;HAVE_HASH;HAVE_REPLICATION;HAVE_VERIFY;HAVE_SEQUENCE;HAVE_STATISTICS;DIAGNOSTIC;PAGESIZE;PS1K;PS4K;PS8K;PS16K;PS32K;CACHESIZE;CS32MB;CS16MB;CS64MB;CS512MB;Performance
1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0.502896333333333
1;1;1;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;2.03291538461538
1;1;0;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;6.53009856410256
1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;5.84551712820513
1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0.478544333333333
1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;10.7562264102564
1;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;10.7736278974359
1;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;10.7364329230769
1;1;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;10.9054147631579
1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;1;10.890371025641
1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;10.7314993947368
1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0.496748102564103
1;1;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;10.9093486578947
1;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;10.7331582051282
1;0;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0.748330868421053
1;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;10.9013821081081
1;1;1;1;1;1;0;1;1;0;0;1;0;0;1;0;0;0;1;10.9039715
1;1;1;1;0;1;1;1;1;0;0;1;0;0;1;0;0;0;1;10.9228429459459
1;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;10.9232195641026
1;1;0;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;1;10.7213274615385
1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;10.729516
1;1;0;1;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;3.23279905128205
1;0;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0.753422184210526
1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;1;10.911433
1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;10.9074773947368
1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0.482040052631579
1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;10.7529484473684
1;1;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;10.7495611794872
1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0.513024263157895
1;1;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;10.7393972820513
1;1;1;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;10.9025615641026
1;1;0;1;1;1;1;0;1;1;0;0;0;0;1;1;0;0;0;3.21245651282051
1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;10.7431062307692
1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0.497007631578947
1;1;1;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;10.9130264615385
1;1;0;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;3.28526623076923
1;1;1;0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;0;10.8993860263158
1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0.362926205128205
1;1;0;1;1;1;0;0;1;0;0;1;0;0;1;1;0;0;0;10.7313448205128
1;1;0;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;10.7214467692308
1;0;1;1;1;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0.749269076923077
1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;10.748161974359
1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;2.07724035897436
1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;10.9305218421053
1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0.485591615384615
1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0.5044075
1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;3.26088430769231
1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0.582306230769231
1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;3.25199935897436
1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;10.7813827692308
1;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;10.7687952564103
1;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;10.7353604358974
1;1;1;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;10.9280711282051
1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0.368129487179487
1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;10.9242088947368
1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0.496672974358974
1;0;1;1;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0.747544923076923
1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;10.7411048157895
1;1;1;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;10.9251428947368
1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0.52050541025641
1;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;10.9213985897436
1;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;10.7379424102564
1;1;0;1;1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;10.7184006666667
1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;10.9363107631579
1;1;1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;10.9060613513514
1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;2.0421112051282
1;1;1;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;0;10.9400548421053
1;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;10.9241751794872
1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;10.7534426486487
1;0;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0.757554358974359
1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;10.9168642368421
1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0.480289820512821
1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;3.25488656410256
1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;2.04363276923077
1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0.499176794871795
1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0.534583358974359
1;0;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0.748157871794872
1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;10.7515235128205
1;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;10.7632543243243
1;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;10.7563594054054
1;1;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;10.9128817948718
1;1;0;1;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;3.22513902564103
1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;10.7399238974359
1;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;10.7587891842105
1;1;0;1;1;1;1;0;1;0;0;1;0;0;1;0;0;1;0;10.7418655384615
1;1;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;10.9351901842105
1;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;10.9005768461538
1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;10.727516
1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;10.928463051282
1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0.617643846153846
1;0;1;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1.24267964102564
1;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0.355221461538462
1;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;2.03424276923077
1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0.633223384615385
1;1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;2.03903692307692
1;0;0;1;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;0.641178692307693
1;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;19.9823619210526
1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;21.2449133
1;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;20.031858948718
1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;21.2639693333333
1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0.504412666666667
1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;20.0257292368421
1;1;0;1;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;20.0207369473684
1;1;0;1;1;1;1;0;1;0;0;0;1;0;1;0;1;0;0;19.9734740833333
