time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;0;0;0;1;1;0;0;0;0;0;205.946666666667
1;0;0;0;1;1;0;0;0;0;1;218.073333333333
1;0;0;0;1;1;0;0;0;1;1;214.243333333333
1;0;1;0;1;0;0;0;0;0;0;234.08
1;0;1;0;1;1;0;0;0;0;0;233.276666666667
1;0;0;0;0;1;1;0;0;0;0;205.206666666667
1;0;0;0;1;0;1;0;0;0;0;207.233333333333
1;0;0;0;1;1;1;0;0;0;0;206.616666666667
1;0;0;0;0;0;1;0;0;0;1;217.396666666667
1;0;0;0;1;0;1;0;0;0;1;219.313333333333
1;0;0;0;1;1;1;0;0;0;1;218.96
1;0;0;0;0;0;0;0;0;0;0;210.44
1;0;1;0;0;0;0;0;0;0;0;219.636666666667
1;0;0;0;0;1;0;0;0;0;0;206.9
1;0;0;0;0;0;1;0;0;0;0;204.986666666667
1;0;0;0;0;0;0;0;0;0;1;258.826666666667
1;1;0;0;0;0;0;1;1;0;0;221.333333333333
1;1;1;1;1;0;0;0;0;0;0;243.783333333333
1;0;0;1;1;0;1;0;0;0;1;263.31
1;1;0;0;0;0;0;1;0;0;0;227.853333333333
1;0;1;1;0;0;0;0;0;0;0;224.95
1;0;1;0;0;0;0;0;1;0;0;218.816666666667
1;0;0;1;1;0;0;0;0;0;0;217.29
1;0;0;0;1;0;0;0;1;0;0;201.546666666667
1;0;0;0;0;0;1;1;0;0;0;202.386666666667
1;0;0;0;0;0;0;1;1;0;0;199.953333333333
1;0;0;0;0;0;1;1;1;0;0;204.176666666667
1;0;1;0;0;0;1;1;1;0;0;221.01
1;0;1;1;0;0;0;0;1;0;0;227.013333333333
1;0;1;1;0;1;0;0;0;0;0;230.536666666667
1;0;1;1;0;0;1;1;1;0;0;230.686666666667
1;0;1;1;1;0;0;0;0;0;0;224.326666666667
1;0;1;1;1;0;0;0;0;1;0;225.34
1;0;1;1;1;0;0;0;1;0;0;227.75
1;0;1;1;1;0;1;0;0;0;0;230.08
1;0;1;1;1;0;1;0;1;0;0;227.733333333333
1;0;1;1;1;0;1;0;0;1;0;230.573333333333
1;0;1;1;1;0;0;1;0;0;0;232.143333333333
1;0;1;1;1;0;0;1;1;0;0;229.946666666667
1;0;1;1;1;0;1;1;1;0;0;229.56
1;0;1;1;1;1;0;0;0;0;0;223.773333333333
1;1;0;0;1;0;0;1;0;0;0;228.936666666667
1;1;0;0;1;0;0;1;1;0;0;222.556666666667
1;1;1;0;0;0;0;1;1;0;0;236.886666666667
1;0;0;0;1;0;0;1;1;0;0;200.82
1;1;1;1;0;0;0;1;1;0;0;245.316666666667
1;1;0;1;1;0;0;1;1;0;0;231.913333333333
1;1;1;1;1;0;0;0;1;0;0;253.153333333333
1;1;1;1;1;0;0;1;0;0;0;256.473333333333
1;1;1;1;1;0;0;1;1;0;0;254.13
1;1;1;1;1;0;1;1;1;0;0;250.493333333333
1;0;0;0;1;0;1;1;1;0;0;205.74
1;0;0;1;1;0;0;1;1;0;0;214.153333333333
1;0;0;1;1;0;1;1;1;0;0;214.313333333333
1;0;1;1;1;0;1;0;0;0;1;250.596666666667
