time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;0;1;1;0;0;0;1;0;223.013333333333
1;0;0;0;0;1;0;0;0;0;1;219.496666666667
1;1;1;0;1;1;0;0;0;0;0;245.756666666667
1;0;0;0;0;0;1;0;0;0;1;217.396666666667
1;0;0;0;0;1;1;0;0;1;1;218.296666666667
1;0;0;1;0;0;0;0;0;0;0;208.92
1;0;0;0;0;1;1;1;0;0;0;203.19
1;1;0;0;1;0;1;0;1;1;0;226.133333333333
1;0;1;0;1;1;1;1;1;1;1;237.36
1;0;1;1;1;1;0;1;0;0;1;250.613333333333
1;0;0;1;0;0;0;1;0;0;0;213.183333333333
1;0;0;0;1;0;0;0;1;0;0;201.546666666667
1;1;1;1;1;1;0;1;0;1;1;260.693333333333
1;0;1;1;0;0;1;0;0;0;0;232.116666666667
1;0;1;1;0;0;1;1;1;1;0;232.29
1;0;1;0;1;0;0;1;1;1;0;219.913333333333
1;0;1;1;1;0;0;0;1;0;0;227.75
1;0;1;1;1;1;0;1;0;1;0;227.286666666667
1;1;0;0;1;0;0;1;0;0;0;228.936666666667
1;1;0;0;1;0;1;0;1;0;0;228.283333333333
1;1;1;0;0;1;0;0;1;0;0;243.523333333333
1;1;1;1;0;1;1;0;0;0;0;255.023333333333
1;0;0;0;1;1;0;0;1;1;0;205.47
1;1;1;1;1;0;1;1;1;1;0;255.363333333333
1;0;0;0;1;0;0;0;1;1;1;215.993333333333
1;0;0;0;1;0;0;1;0;0;1;217.063333333333
1;0;0;0;1;0;0;1;1;0;1;213.996666666667
1;0;0;1;1;0;1;0;0;1;1;264.18
1;0;0;1;0;1;0;0;1;0;1;258.16
1;0;0;1;0;1;0;1;1;0;1;259.383333333333
1;0;0;1;1;1;0;1;0;1;1;260.77
1;0;0;0;1;0;1;1;1;1;0;207.1
1;0;0;1;0;1;1;1;0;0;1;267.17
1;1;0;1;0;0;0;0;1;1;1;246.39
1;1;0;1;0;0;1;1;1;0;1;252.52
1;1;0;0;1;1;0;0;1;0;1;236.64
1;1;0;1;1;1;0;1;0;1;1;246.503333333333
1;0;1;0;0;0;0;1;1;1;1;232.046666666667
1;0;1;0;0;1;1;0;1;1;1;234.223333333333
1;0;1;0;1;1;0;0;1;0;1;234.133333333333
1;0;1;0;1;0;1;0;1;0;1;234.466666666667
1;0;1;0;1;0;1;1;0;1;1;233.426666666667
1;1;1;0;0;0;0;1;1;0;1;246.806666666667
1;1;1;0;0;0;1;1;1;0;1;250.05
1;1;1;0;1;0;1;1;1;1;1;254.423333333333
1;1;1;0;0;1;0;1;0;1;1;250.336666666667
1;1;1;0;0;1;1;0;1;0;1;253.743333333333
1;0;1;1;0;0;0;0;0;0;1;256.246666666667
1;0;1;1;0;1;1;0;0;1;1;251.02
1;0;0;1;1;0;1;1;0;1;0;212.45
1;1;1;1;0;0;0;1;0;0;1;264.993333333333
1;0;0;1;1;0;1;1;1;0;0;214.313333333333
1;1;1;1;0;0;1;0;1;1;1;262.663333333333
1;0;1;1;1;0;0;0;0;1;1;245.793333333333
1;1;1;1;1;0;1;0;1;1;1;268.41
