root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;1;0;0;0;0;0;0;1;1;230.74
1;1;0;0;0;1;1;0;0;0;0;1;218.073333333333
1;1;1;1;0;0;1;0;0;0;0;0;246.756666666667
1;1;0;1;0;1;0;0;0;0;1;1;231.323333333333
1;1;1;1;0;1;0;0;0;0;1;1;247.803333333333
1;1;1;1;0;1;1;0;0;0;1;1;249.036666666667
1;1;0;0;0;1;1;1;0;0;0;0;206.616666666667
1;1;1;0;0;0;0;1;0;0;0;1;237.133333333333
1;1;0;0;0;0;0;0;0;0;0;0;210.44
1;1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;0;0;0;0;1;0;0;0;0;0;206.9
1;1;0;1;1;0;1;0;0;0;0;1;252.266666666667
1;1;1;0;1;1;1;0;1;1;1;1;253.74
1;1;0;0;0;0;0;0;1;1;1;1;214.326666666667
1;1;0;1;0;1;1;1;0;1;1;1;235.78
1;1;1;0;1;0;0;0;0;0;0;0;248.016666666667
1;1;0;1;1;0;0;0;0;0;0;0;224.95
1;1;0;0;1;0;1;0;0;0;0;0;218.153333333333
1;1;0;0;1;0;0;0;0;0;0;1;220.866666666667
1;1;1;1;1;1;1;0;1;1;1;1;267.51
1;1;1;1;1;1;1;1;0;1;0;1;263.586666666667
1;1;1;1;1;1;1;1;1;0;1;1;262.113333333333
1;1;0;1;1;1;1;1;1;1;0;1;267.173333333333
1;1;1;1;1;1;1;1;1;1;0;1;252.446666666667
1;1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;1;0;0;0;0;0;1;1;0;1;0;201.896666666667
1;1;0;1;0;0;0;0;1;1;0;0;217.286666666667
1;1;0;1;0;0;0;1;1;1;1;0;223.296666666667
1;1;0;1;0;0;1;0;1;0;0;0;224.176666666667
1;1;0;1;1;0;0;0;1;1;1;0;227.153333333333
1;1;0;0;0;0;1;0;0;1;1;0;203.53
1;1;0;1;0;1;0;0;1;1;1;0;219.913333333333
1;1;1;1;0;0;0;0;1;1;1;0;241.7
1;1;1;0;1;0;0;0;1;0;0;0;238.62
1;1;1;1;1;0;0;0;0;1;1;0;247.503333333333
1;1;1;0;1;1;0;0;0;0;0;0;257.513333333333
1;1;1;0;1;1;1;0;0;0;0;0;257.54
1;1;1;0;1;1;1;1;0;0;0;0;256.97
1;1;1;0;1;1;1;1;1;0;0;0;258.05
1;1;1;0;1;1;1;1;1;1;0;0;255.623333333333
1;1;1;0;1;1;1;1;1;1;1;0;254.243333333333
1;1;1;1;1;1;1;1;1;1;1;0;245.343333333333
1;1;0;0;0;0;1;0;0;1;1;1;216.716666666667
1;1;0;0;0;1;0;0;1;0;0;1;217.063333333333
1;1;0;0;1;1;0;1;1;1;1;1;264.29
1;1;0;0;1;1;1;1;0;0;0;1;266.026666666667
1;1;0;0;1;1;1;1;1;0;0;1;263.043333333333
1;1;1;0;1;1;1;1;1;1;1;1;241.226666666667
1;1;0;0;1;0;0;1;0;1;0;0;212.94
1;1;1;1;0;0;1;0;1;1;1;1;251.433333333333
1;1;1;1;0;0;1;1;1;0;1;1;249.46
1;1;1;1;1;0;1;0;0;0;0;1;266.096666666667
1;1;1;1;1;0;0;1;0;1;1;1;262.663333333333
1;1;1;1;1;0;0;1;1;1;0;1;266.213333333333
1;1;1;1;1;1;0;1;0;0;0;1;266.476666666667
