root;time_passes;gvn;instcombine;inline;jump_threading;simplifycfg;sccp;print_used_types;ipsccp;iv_users;licm;Performance
1;1;0;1;0;0;0;0;0;0;1;1;230.74
1;1;0;0;0;1;1;0;0;0;0;1;218.073333333333
1;1;1;1;0;0;1;0;0;0;0;0;246.756666666667
1;1;1;0;0;0;0;0;0;0;0;0;234.68
1;1;0;0;0;0;1;0;0;0;0;0;206.9
1;1;1;1;1;1;1;1;1;1;1;1;253.673333333333
1;1;1;0;1;1;0;0;0;0;0;0;257.513333333333
1;1;1;0;1;1;1;1;0;0;0;0;256.97
1;1;1;0;1;1;1;1;1;1;1;0;254.243333333333
1;1;0;0;1;1;1;1;0;0;0;1;266.026666666667
1;1;1;0;1;1;1;1;1;1;1;1;241.226666666667
