no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;442.25
1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;611.043333333333
1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;740.21
1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;602.713333333333
1;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;730.01
1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;610.823333333333
1;0;1;0;0;0;0;1;1;1;0;0;1;0;0;1;601.59
1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;739.903333333333
1;0;1;0;1;0;0;1;1;1;0;0;1;0;0;1;729.3
1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;510.01
1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;631.043333333333
1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;509.523333333333
1;0;1;0;0;0;1;0;1;1;0;0;1;0;0;1;507.246666666667
1;0;1;0;1;0;1;1;1;1;0;0;1;0;0;1;627.113333333333
1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;817.793333333333
1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;580.736666666667
1;0;0;0;1;1;0;1;1;1;0;0;1;0;0;1;817.34
1;0;0;0;1;1;1;1;1;1;0;0;1;0;0;1;672.136666666667
1;0;1;0;1;1;0;1;1;1;0;0;1;0;0;1;807.016666666667
1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;1;666.25
1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;585.35
1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;711.233333333333
1;1;1;0;0;0;0;0;1;1;0;0;1;0;0;1;579.176666666667
1;1;1;0;1;0;0;0;1;1;0;0;1;0;0;1;704.22
1;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;584.82
1;1;1;0;1;0;0;1;1;1;0;0;1;0;0;1;703.5
1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;687.39
1;1;0;0;1;1;0;1;1;1;0;0;1;0;0;1;780.656666666667
1;1;1;0;1;1;0;0;1;1;0;0;1;0;0;1;773.67
1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;496.893333333333
1;1;0;0;1;0;1;0;1;1;0;0;1;0;0;1;615.336666666667
1;1;0;0;0;0;1;1;1;1;0;0;1;0;0;1;496.23
1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;615.286666666667
1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;743.163333333333
1;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;605.273333333333
1;0;1;1;1;0;0;0;1;1;0;0;1;0;0;1;732.006666666667
1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;614.57
1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;604.916666666667
1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;743.123333333333
1;0;1;1;1;0;0;1;1;1;0;0;1;0;0;1;731.193333333333
1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;508.71
1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;629.62
1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;508.423333333333
1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;506.36
1;0;1;1;1;0;1;1;1;1;0;0;1;0;0;1;625.71
1;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;588.673333333333
1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;713.673333333333
1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;581.406666666667
1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;705.453333333333
1;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;495.723333333333
1;1;1;1;0;0;1;0;1;1;0;0;1;0;0;1;490.473333333333
1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;613.763333333333
1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;1;495.49
1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;726.89
1;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;716.033333333333
1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;809.936666666667
1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;1;726.51
1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;1;715.923333333333
1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;1;821.963333333333
1;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1;809.57
1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;775.803333333333
1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;665.223333333333
1;0;0;1;1;1;1;1;1;1;0;0;1;0;0;1;671.4
1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;575.476666666667
1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;665.283333333333
