root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;268.72
1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;644.033333333333
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;612.97
1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;604.123333333333
1;1;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;722.036666666667
1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;0;1;644.356666666667
1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;643.983333333333
1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;249.41
1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;279.266666666667
1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;270.656666666667
1;1;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;277.533333333333
1;1;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0;246.486666666667
1;1;0;0;1;1;0;1;1;1;1;0;0;1;1;0;0;275.31
1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;0;291.21
1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;271.966666666667
1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;0;0;269.493333333333
1;1;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;266.273333333333
1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;0;0;299.676666666667
1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;279.246666666667
1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;444.6
1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;1;0;437.933333333333
1;1;0;0;0;0;1;1;0;1;1;0;0;1;1;0;0;305.26
1;1;0;1;1;0;1;1;1;1;0;1;0;1;0;1;0;427.476666666667
1;1;1;1;1;1;0;0;0;1;0;1;0;1;0;1;0;487.373333333333
1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;485.476666666667
1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;1;0;462.436666666667
1;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;428.16
1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;455.4
1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;445.576666666667
1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;447.626666666667
1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;445.486666666667
1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;518.566666666667
1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;1;0;509.803333333333
1;1;0;0;0;1;0;1;1;1;0;0;1;1;0;1;0;450.13
1;1;1;0;1;1;0;1;1;1;0;0;1;1;0;1;0;433.926666666667
1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;1;0;428.156666666667
1;1;0;1;1;0;1;1;1;1;1;0;0;1;1;0;0;295.41
1;1;0;0;0;1;1;1;0;1;0;0;1;1;0;1;0;482.816666666667
1;1;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;414.996666666667
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;442.25
1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;514.17
1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;436.116666666667
1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;254.586666666667
1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;519.586666666667
1;1;0;0;1;1;1;1;1;1;1;0;0;1;0;1;0;482.083333333333
1;1;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;244.23
1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;611.043333333333
1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;610.823333333333
1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;631.043333333333
1;1;1;0;1;1;0;0;1;1;1;0;0;1;1;0;0;260.616666666667
1;1;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;721.756666666667
1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;1;666.25
1;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;711.233333333333
1;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;496.893333333333
1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;614.57
1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;604.916666666667
1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;743.123333333333
1;1;0;1;1;1;0;0;1;1;1;0;0;1;0;0;1;731.193333333333
1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;1;665.223333333333
1;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;268.556666666667
1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;745.443333333333
1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;588.2
1;1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;609.886666666667
1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;715.583333333333
1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;609.696666666667
